id,season,week,seasonType,startDate,completed,neutralSite,conferenceGame,homeId,homeTeam,homeClassification,homeConference,homePoints,awayId,awayTeam,awayClassification,awayConference,awayPoints
401752682,2025,2,regular,2025-09-06T21:00:00.000Z,True,True,False,8,Arkansas,fbs,SEC,56,2032,Arkansas State,fbs,Sun Belt,14
401752683,2025,2,regular,2025-09-06T23:30:00.000Z,True,False,False,2,Auburn,fbs,SEC,42,2050,Ball State,fbs,Mid-American,3
401752684,2025,2,regular,2025-09-06T20:15:00.000Z,True,False,False,57,Florida,fbs,SEC,16,58,South Florida,fbs,American Athletic,18
401752685,2025,2,regular,2025-09-06T19:30:00.000Z,True,False,False,61,Georgia,fbs,SEC,28,2046,Austin Peay,fcs,UAC,6
401752686,2025,2,regular,2025-09-06T19:30:00.000Z,True,False,True,96,Kentucky,fbs,SEC,23,145,Ole Miss,fbs,SEC,30
401752687,2025,2,regular,2025-09-06T23:30:00.000Z,True,False,False,99,LSU,fbs,SEC,23,2348,Louisiana Tech,fbs,Conference USA,7
401752688,2025,2,regular,2025-09-06T23:30:00.000Z,True,False,False,344,Mississippi State,fbs,SEC,24,9,Arizona State,fbs,Big 12,20
401752689,2025,2,regular,2025-09-06T19:30:00.000Z,True,False,False,142,Missouri,fbs,SEC,42,2305,Kansas,fbs,Big 12,31
401752690,2025,2,regular,2025-09-06T23:30:00.000Z,True,False,False,201,Oklahoma,fbs,SEC,24,130,Michigan,fbs,Big Ten,13
401752691,2025,2,regular,2025-09-06T23:00:00.000Z,True,False,False,2579,South Carolina,fbs,SEC,38,2569,South Carolina State,fcs,MEAC,10
401752692,2025,2,regular,2025-09-06T19:30:00.000Z,True,False,False,2633,Tennessee,fbs,SEC,72,2193,East Tennessee State,fcs,Southern,17
401752693,2025,2,regular,2025-09-06T16:00:00.000Z,True,False,False,251,Texas,fbs,SEC,38,23,San José State,fbs,Mountain West,7
401752694,2025,2,regular,2025-09-06T16:45:00.000Z,True,False,False,245,Texas A&M,fbs,SEC,44,328,Utah State,fbs,Mountain West,22
401752695,2025,2,regular,2025-09-06T23:30:00.000Z,True,False,False,259,Virginia Tech,fbs,ACC,20,238,Vanderbilt,fbs,SEC,44
401752696,2025,3,regular,2025-09-13T16:00:00.000Z,True,False,False,333,Alabama,fbs,SEC,38,275,Wisconsin,fbs,Big Ten,14
401752697,2025,3,regular,2025-09-13T16:45:00.000Z,True,False,False,2,Auburn,fbs,SEC,31,6,South Alabama,fbs,Sun Belt,15
401752698,2025,3,regular,2025-09-13T23:30:00.000Z,True,False,False,96,Kentucky,fbs,SEC,48,2199,Eastern Michigan,fbs,Mid-American,23
401752699,2025,3,regular,2025-09-13T23:30:00.000Z,True,False,True,99,LSU,fbs,SEC,20,57,Florida,fbs,SEC,10
401752700,2025,3,regular,2025-09-13T23:00:00.000Z,True,False,True,145,Ole Miss,fbs,SEC,41,8,Arkansas,fbs,SEC,35
401752701,2025,3,regular,2025-09-13T22:00:00.000Z,True,False,False,344,Mississippi State,fbs,SEC,63,2016,Alcorn State,fcs,SWAC,0
401752702,2025,3,regular,2025-09-13T17:00:00.000Z,True,False,False,142,Missouri,fbs,SEC,52,309,Louisiana,fbs,Sun Belt,10
401752703,2025,3,regular,2025-09-13T16:00:00.000Z,True,False,False,218,Temple,fbs,American Athletic,3,201,Oklahoma,fbs,SEC,42
401752704,2025,3,regular,2025-09-13T23:45:00.000Z,True,False,True,2579,South Carolina,fbs,SEC,7,238,Vanderbilt,fbs,SEC,31
401752705,2025,3,regular,2025-09-13T19:30:00.000Z,True,False,True,2633,Tennessee,fbs,SEC,41,61,Georgia,fbs,SEC,44
401752706,2025,3,regular,2025-09-13T20:15:00.000Z,True,False,False,251,Texas,fbs,SEC,27,2638,UTEP,fbs,Conference USA,10
401752707,2025,3,regular,2025-09-13T23:30:00.000Z,True,False,False,87,Notre Dame,fbs,FBS Independents,40,245,Texas A&M,fbs,SEC,41
401752793,2025,1,regular,2025-08-29T00:00:00.000Z,True,False,False,135,Minnesota,fbs,Big Ten,23,2084,Buffalo,fbs,Mid-American,10
401752794,2025,1,regular,2025-08-28T22:00:00.000Z,True,False,False,164,Rutgers,fbs,Big Ten,34,195,Ohio,fbs,Mid-American,31
401752795,2025,1,regular,2025-08-29T23:30:00.000Z,True,False,False,356,Illinois,fbs,Big Ten,52,2710,Western Illinois,fcs,OVC-Big South,3
401752796,2025,1,regular,2025-08-29T01:00:00.000Z,True,True,False,2132,Cincinnati,fbs,Big 12,17,158,Nebraska,fbs,Big Ten,20
401752797,2025,1,regular,2025-08-30T16:00:00.000Z,True,False,False,120,Maryland,fbs,Big Ten,39,2226,Florida Atlantic,fbs,American Athletic,7
401752798,2025,1,regular,2025-08-30T23:30:00.000Z,True,False,False,30,USC,fbs,Big Ten,73,2623,Missouri State,fbs,Conference USA,13
401752799,2025,1,regular,2025-08-30T22:00:00.000Z,True,False,False,2294,Iowa,fbs,Big Ten,34,399,UAlbany,fcs,Coastal Athletic,7
401752800,2025,1,regular,2025-08-31T03:00:00.000Z,True,False,False,26,UCLA,fbs,Big Ten,10,254,Utah,fbs,Big 12,43
401752801,2025,1,regular,2025-08-30T16:00:00.000Z,True,False,False,2509,Purdue,fbs,Big Ten,31,2050,Ball State,fbs,Mid-American,0
401752802,2025,1,regular,2025-08-29T23:00:00.000Z,True,False,False,127,Michigan State,fbs,Big Ten,23,2711,Western Michigan,fbs,Mid-American,6
401752803,2025,1,regular,2025-08-30T16:00:00.000Z,True,False,False,2655,Tulane,fbs,American Athletic,23,77,Northwestern,fbs,Big Ten,3
401752804,2025,1,regular,2025-08-30T20:00:00.000Z,True,False,False,2483,Oregon,fbs,Big Ten,59,147,Montana State,fcs,Big Sky,13
401752805,2025,1,regular,2025-08-31T03:00:00.000Z,True,False,False,264,Washington,fbs,Big Ten,38,36,Colorado State,fbs,Mountain West,21
401752806,2025,1,regular,2025-08-30T18:30:00.000Z,True,False,False,84,Indiana,fbs,Big Ten,27,295,Old Dominion,fbs,Sun Belt,14
401752807,2025,1,regular,2025-08-30T19:30:00.000Z,True,False,False,213,Penn State,fbs,Big Ten,46,2440,Nevada,fbs,Mountain West,11
401752808,2025,1,regular,2025-08-30T23:30:00.000Z,True,False,False,130,Michigan,fbs,Big Ten,34,167,New Mexico,fbs,Mountain West,17
401752810,2025,2,regular,2025-09-06T23:30:00.000Z,True,False,False,158,Nebraska,fbs,Big Ten,68,2006,Akron,fbs,Mid-American,0
401752811,2025,2,regular,2025-09-06T16:00:00.000Z,True,False,False,213,Penn State,fbs,Big Ten,34,2229,Florida International,fbs,Conference USA,0
401752812,2025,2,regular,2025-09-06T16:00:00.000Z,True,False,False,84,Indiana,fbs,Big Ten,56,338,Kennesaw State,fbs,Conference USA,9
401752813,2025,2,regular,2025-09-06T16:00:00.000Z,True,False,False,135,Minnesota,fbs,Big Ten,66,2466,Northwestern State,fcs,Southland,0
401752814,2025,2,regular,2025-09-06T23:30:00.000Z,True,False,False,30,USC,fbs,Big Ten,59,290,Georgia Southern,fbs,Sun Belt,20
401752815,2025,2,regular,2025-09-06T19:30:00.000Z,True,False,False,194,Ohio State,fbs,Big Ten,70,2755,Grambling,fcs,SWAC,0
401752816,2025,2,regular,2025-09-06T23:30:00.000Z,True,False,False,127,Michigan State,fbs,Big Ten,42,103,Boston College,fbs,ACC,40
401752817,2025,2,regular,2025-09-05T23:30:00.000Z,True,False,False,77,Northwestern,fbs,Big Ten,42,2710,Western Illinois,fcs,OVC-Big South,7
401752818,2025,2,regular,2025-09-06T19:30:00.000Z,True,False,False,164,Rutgers,fbs,Big Ten,45,193,Miami (OH),fbs,Mid-American,17
401752819,2025,2,regular,2025-09-06T23:30:00.000Z,True,False,False,2509,Purdue,fbs,Big Ten,34,79,Southern Illinois,fcs,MVFC,17
401752820,2025,2,regular,2025-09-06T20:00:00.000Z,True,False,False,275,Wisconsin,fbs,Big Ten,42,2393,Middle Tennessee,fbs,Conference USA,10
401752821,2025,2,regular,2025-09-07T03:00:00.000Z,True,False,False,264,Washington,fbs,Big Ten,70,302,UC Davis,fcs,Big Sky,10
401752822,2025,2,regular,2025-09-06T16:00:00.000Z,True,False,False,66,Iowa State,fbs,Big 12,16,2294,Iowa,fbs,Big Ten,13
401752823,2025,2,regular,2025-09-07T00:00:00.000Z,True,False,False,2439,UNLV,fbs,Mountain West,30,26,UCLA,fbs,Big Ten,23
401752824,2025,2,regular,2025-09-06T19:30:00.000Z,True,False,False,2483,Oregon,fbs,Big Ten,69,197,Oklahoma State,fbs,Big 12,3
401752825,2025,2,regular,2025-09-06T16:00:00.000Z,True,False,False,150,Duke,fbs,ACC,19,356,Illinois,fbs,Big Ten,45
401752826,2025,2,regular,2025-09-05T23:30:00.000Z,True,False,False,120,Maryland,fbs,Big Ten,20,2459,Northern Illinois,fbs,Mid-American,9
401752827,2025,3,regular,2025-09-13T23:00:00.000Z,True,False,False,194,Ohio State,fbs,Big Ten,37,195,Ohio,fbs,Mid-American,9
401752828,2025,3,regular,2025-09-13T16:00:00.000Z,True,False,False,158,Nebraska,fbs,Big Ten,59,2277,Houston Christian,fcs,Southland,7
401752829,2025,3,regular,2025-09-13T23:00:00.000Z,True,False,False,356,Illinois,fbs,Big Ten,38,2711,Western Michigan,fbs,Mid-American,0
401752830,2025,3,regular,2025-09-13T23:30:00.000Z,True,False,False,2294,Iowa,fbs,Big Ten,47,113,Massachusetts,fbs,Mid-American,7
401752831,2025,3,regular,2025-09-13T16:00:00.000Z,True,False,True,77,Northwestern,fbs,Big Ten,14,2483,Oregon,fbs,Big Ten,34
401752832,2025,3,regular,2025-09-13T19:30:00.000Z,True,False,True,2509,Purdue,fbs,Big Ten,17,30,USC,fbs,Big Ten,33
401752833,2025,3,regular,2025-09-13T19:30:00.000Z,True,False,False,164,Rutgers,fbs,Big Ten,60,2450,Norfolk State,fcs,MEAC,10
401752834,2025,3,regular,2025-09-13T19:30:00.000Z,True,False,False,127,Michigan State,fbs,Big Ten,41,2754,Youngstown State,fcs,MVFC,24
401752835,2025,3,regular,2025-09-13T19:30:00.000Z,True,False,False,213,Penn State,fbs,Big Ten,52,222,Villanova,fcs,Coastal Athletic,6
401752836,2025,3,regular,2025-09-12T22:30:00.000Z,True,False,False,84,Indiana,fbs,Big Ten,73,282,Indiana State,fcs,MVFC,0
401752837,2025,3,regular,2025-09-13T02:00:00.000Z,True,False,False,26,UCLA,fbs,Big Ten,10,167,New Mexico,fbs,Mountain West,35
401752838,2025,3,regular,2025-09-13T16:00:00.000Z,True,False,False,120,Maryland,fbs,Big Ten,44,119,Towson,fcs,Coastal Athletic,17
401752839,2025,3,regular,2025-09-13T16:00:00.000Z,True,False,False,130,Michigan,fbs,Big Ten,63,2117,Central Michigan,fbs,Mid-American,3
401752840,2025,3,regular,2025-09-14T02:30:00.000Z,True,False,False,25,California,fbs,ACC,27,135,Minnesota,fbs,Big Ten,14
401752936,2025,1,regular,2025-08-31T02:30:00.000Z,True,False,False,204,Oregon State,fbs,Pac-12,15,25,California,fbs,ACC,34
401752937,2025,2,regular,2025-09-06T19:30:00.000Z,True,False,False,204,Oregon State,fbs,Pac-12,27,278,Fresno State,fbs,Mountain West,36
401752938,2025,3,regular,2025-09-13T19:30:00.000Z,True,False,False,2641,Texas Tech,fbs,Big 12,45,204,Oregon State,fbs,Pac-12,14
401752947,2025,1,regular,2025-08-31T02:00:00.000Z,True,False,False,265,Washington State,fbs,Pac-12,13,70,Idaho,fcs,Big Sky,10
401752948,2025,2,regular,2025-09-07T02:15:00.000Z,True,False,False,265,Washington State,fbs,Pac-12,36,21,San Diego State,fbs,Mountain West,13
401752949,2025,3,regular,2025-09-13T19:30:00.000Z,True,False,False,249,North Texas,fbs,American Athletic,59,265,Washington State,fbs,Pac-12,10
401754373,2025,1,regular,2025-08-28T23:00:00.000Z,True,False,False,152,NC State,fbs,ACC,24,151,East Carolina,fbs,American Athletic,17
401754374,2025,1,regular,2025-08-29T23:00:00.000Z,True,False,False,154,Wake Forest,fbs,ACC,10,338,Kennesaw State,fbs,Conference USA,9
401754375,2025,1,regular,2025-08-30T00:00:00.000Z,True,False,False,38,Colorado,fbs,Big 12,20,59,Georgia Tech,fbs,ACC,27
401754516,2025,1,regular,2025-08-23T23:30:00.000Z,True,False,False,62,Hawai'i,fbs,Mountain West,23,24,Stanford,fbs,ACC,20
401754517,2025,1,regular,2025-08-28T23:30:00.000Z,True,False,False,150,Duke,fbs,ACC,45,2210,Elon,fcs,Coastal Athletic,17
401754518,2025,1,regular,2025-08-30T18:00:00.000Z,True,False,False,103,Boston College,fbs,ACC,66,2230,Fordham,fcs,Patriot,10
401754519,2025,1,regular,2025-08-30T19:00:00.000Z,True,False,False,97,Louisville,fbs,ACC,51,2198,Eastern Kentucky,fcs,UAC,17
401754520,2025,1,regular,2025-08-30T16:00:00.000Z,True,False,False,221,Pittsburgh,fbs,ACC,61,2184,Duquesne,fcs,NEC,9
401754521,2025,1,regular,2025-08-31T01:00:00.000Z,True,False,False,2567,SMU,fbs,ACC,42,2837,East Texas A&M,fcs,Southland,13
401754522,2025,1,regular,2025-08-31T23:30:00.000Z,True,False,False,2390,Miami,fbs,ACC,27,87,Notre Dame,fbs,FBS Independents,24
401754523,2025,1,regular,2025-09-02T00:00:00.000Z,True,False,False,153,North Carolina,fbs,ACC,14,2628,TCU,fbs,Big 12,48
401754524,2025,2,regular,2025-09-06T16:00:00.000Z,True,False,False,152,NC State,fbs,ACC,35,258,Virginia,fbs,ACC,31
401754525,2025,2,regular,2025-09-06T16:00:00.000Z,True,False,False,2567,SMU,fbs,ACC,45,239,Baylor,fbs,Big 12,48
401754526,2025,2,regular,2025-09-07T02:15:00.000Z,True,False,False,252,BYU,fbs,Big 12,27,24,Stanford,fbs,ACC,3
401754527,2025,2,regular,2025-09-06T23:00:00.000Z,True,False,False,2429,Charlotte,fbs,American Athletic,3,153,North Carolina,fbs,ACC,20
401754528,2025,2,regular,2025-09-05T23:00:00.000Z,True,False,False,97,Louisville,fbs,ACC,28,256,James Madison,fbs,Sun Belt,14
401754529,2025,2,regular,2025-09-06T16:00:00.000Z,True,False,False,221,Pittsburgh,fbs,ACC,45,2117,Central Michigan,fbs,Mid-American,17
401754530,2025,2,regular,2025-09-06T22:00:00.000Z,True,False,False,25,California,fbs,ACC,35,2640,Texas Southern,fcs,SWAC,3
401754531,2025,3,regular,2025-09-11T23:30:00.000Z,True,False,True,154,Wake Forest,fbs,ACC,24,152,NC State,fbs,ACC,34
401754532,2025,3,regular,2025-09-12T23:00:00.000Z,True,False,False,183,Syracuse,fbs,ACC,66,2142,Colgate,fcs,Patriot,24
401754533,2025,3,regular,2025-09-14T02:30:00.000Z,True,False,True,24,Stanford,fbs,ACC,30,103,Boston College,fbs,ACC,20
401754534,2025,3,regular,2025-09-14T00:00:00.000Z,True,False,False,2655,Tulane,fbs,American Athletic,34,150,Duke,fbs,ACC,27
401754535,2025,3,regular,2025-09-13T20:30:00.000Z,True,False,False,2390,Miami,fbs,ACC,49,58,South Florida,fbs,American Athletic,12
401754536,2025,3,regular,2025-09-13T23:00:00.000Z,True,False,False,259,Virginia Tech,fbs,ACC,26,295,Old Dominion,fbs,Sun Belt,45
401754615,2025,3,regular,2025-09-13T19:30:00.000Z,True,False,False,2623,Missouri State,fbs,Conference USA,10,2567,SMU,fbs,ACC,28
401754616,2025,1,regular,2025-08-30T22:00:00.000Z,True,False,False,258,Virginia,fbs,ACC,48,324,Coastal Carolina,fbs,Sun Belt,7
401754618,2025,2,regular,2025-09-06T16:00:00.000Z,True,False,False,183,Syracuse,fbs,ACC,27,41,UConn,fbs,FBS Independents,20
401754619,2025,3,regular,2025-09-13T16:00:00.000Z,True,False,False,258,Virginia,fbs,ACC,55,2729,William & Mary,fcs,Coastal Athletic,16
401754620,2025,2,regular,2025-09-06T18:00:00.000Z,True,False,False,154,Wake Forest,fbs,ACC,42,2717,Western Carolina,fcs,Southern,10
401754621,2025,2,regular,2025-09-06T16:00:00.000Z,True,False,False,52,Florida State,fbs,ACC,77,2837,East Texas A&M,fcs,Southland,3
401754622,2025,2,regular,2025-09-06T19:30:00.000Z,True,False,False,59,Georgia Tech,fbs,ACC,59,2241,Gardner-Webb,fcs,OVC-Big South,12
401754623,2025,3,regular,2025-09-13T16:00:00.000Z,True,False,True,59,Georgia Tech,fbs,ACC,24,228,Clemson,fbs,ACC,21
401754637,2025,2,regular,2025-09-06T19:30:00.000Z,True,False,False,228,Clemson,fbs,ACC,27,2653,Troy,fbs,Sun Belt,16
401754638,2025,3,regular,2025-09-13T19:30:00.000Z,True,False,False,277,West Virginia,fbs,Big 12,31,221,Pittsburgh,fbs,ACC,24
401754639,2025,3,regular,2025-09-13T19:30:00.000Z,True,False,False,153,North Carolina,fbs,ACC,41,257,Richmond,fcs,Patriot,6
401754641,2025,2,regular,2025-09-06T23:00:00.000Z,True,False,False,2390,Miami,fbs,ACC,45,2065,Bethune-Cookman,fcs,SWAC,3
401756846,2025,1,regular,2025-08-23T16:00:00.000Z,True,True,True,2306,Kansas State,fbs,Big 12,21,66,Iowa State,fbs,Big 12,24
401756847,2025,1,regular,2025-08-23T22:30:00.000Z,True,False,False,2305,Kansas,fbs,Big 12,31,278,Fresno State,fbs,Mountain West,7
401756848,2025,1,regular,2025-08-28T23:00:00.000Z,True,False,False,2116,UCF,fbs,Big 12,17,55,Jacksonville State,fbs,Conference USA,10
401756849,2025,1,regular,2025-08-31T02:30:00.000Z,True,False,False,12,Arizona,fbs,Big 12,40,62,Hawai'i,fbs,Mountain West,6
401756850,2025,1,regular,2025-08-31T02:00:00.000Z,True,False,False,9,Arizona State,fbs,Big 12,38,2464,Northern Arizona,fcs,Big Sky,19
401756851,2025,1,regular,2025-08-31T00:00:00.000Z,True,False,False,252,BYU,fbs,Big 12,69,2502,Portland State,fcs,Big Sky,0
401756852,2025,1,regular,2025-08-29T00:00:00.000Z,True,False,False,248,Houston,fbs,Big 12,27,2617,Stephen F. Austin,fcs,Southland,0
401756853,2025,1,regular,2025-08-30T19:30:00.000Z,True,False,False,66,Iowa State,fbs,Big 12,55,233,South Dakota,fcs,MVFC,7
401756854,2025,1,regular,2025-08-29T23:30:00.000Z,True,False,False,2305,Kansas,fbs,Big 12,46,2681,Wagner,fcs,NEC,7
401756855,2025,1,regular,2025-08-30T23:00:00.000Z,True,False,False,2306,Kansas State,fbs,Big 12,38,155,North Dakota,fcs,MVFC,35
401756876,2025,1,regular,2025-08-28T23:30:00.000Z,True,False,False,197,Oklahoma State,fbs,Big 12,27,2630,UT Martin,fcs,OVC-Big South,7
401756877,2025,1,regular,2025-08-30T23:30:00.000Z,True,False,False,2641,Texas Tech,fbs,Big 12,67,2029,Arkansas-Pine Bluff,fcs,SWAC,7
401756878,2025,1,regular,2025-08-30T18:00:00.000Z,True,False,False,277,West Virginia,fbs,Big 12,45,2523,Robert Morris,fcs,NEC,3
401756879,2025,2,regular,2025-09-07T02:00:00.000Z,True,False,False,12,Arizona,fbs,Big 12,48,2692,Weber State,fcs,Big Sky,3
401756880,2025,2,regular,2025-09-06T19:30:00.000Z,True,False,False,2132,Cincinnati,fbs,Big 12,34,189,Bowling Green,fbs,Mid-American,20
401756881,2025,2,regular,2025-09-06T19:30:00.000Z,True,False,False,38,Colorado,fbs,Big 12,31,48,Delaware,fbs,Conference USA,7
401756882,2025,2,regular,2025-09-06T23:00:00.000Z,True,False,False,2306,Kansas State,fbs,Big 12,21,349,Army,fbs,American Athletic,24
401756883,2025,2,regular,2025-09-06T20:00:00.000Z,True,False,False,195,Ohio,fbs,Mid-American,17,277,West Virginia,fbs,Big 12,10
401756884,2025,2,regular,2025-09-06T23:00:00.000Z,True,False,False,242,Rice,fbs,American Athletic,9,248,Houston,fbs,Big 12,35
401756885,2025,2,regular,2025-09-06T16:00:00.000Z,True,False,False,2641,Texas Tech,fbs,Big 12,62,2309,Kent State,fbs,Mid-American,14
401756886,2025,2,regular,2025-09-06T23:00:00.000Z,True,False,False,2116,UCF,fbs,Big 12,68,2448,North Carolina A&T,fcs,Coastal Athletic,7
401756887,2025,2,regular,2025-09-06T22:00:00.000Z,True,False,False,254,Utah,fbs,Big 12,63,13,Cal Poly,fcs,Big Sky,9
401756888,2025,3,regular,2025-09-13T01:00:00.000Z,True,False,False,12,Arizona,fbs,Big 12,23,2306,Kansas State,fbs,Big 12,17
401756889,2025,3,regular,2025-09-14T02:30:00.000Z,True,False,False,9,Arizona State,fbs,Big 12,34,326,Texas State,fbs,Sun Belt,15
401756890,2025,3,regular,2025-09-13T20:00:00.000Z,True,False,False,2032,Arkansas State,fbs,Sun Belt,16,66,Iowa State,fbs,Big 12,24
401756891,2025,3,regular,2025-09-13T16:00:00.000Z,True,False,False,239,Baylor,fbs,Big 12,42,2535,Samford,fcs,Southern,7
401756892,2025,3,regular,2025-09-13T19:30:00.000Z,True,False,False,2132,Cincinnati,fbs,Big 12,70,2466,Northwestern State,fcs,Southland,0
401756893,2025,3,regular,2025-09-12T23:30:00.000Z,True,False,True,248,Houston,fbs,Big 12,36,38,Colorado,fbs,Big 12,20
401756894,2025,3,regular,2025-09-14T00:00:00.000Z,True,False,False,2628,TCU,fbs,Big 12,42,2000,Abilene Christian,fcs,UAC,21
401756895,2025,3,regular,2025-09-14T00:00:00.000Z,True,False,False,2751,Wyoming,fbs,Mountain West,6,254,Utah,fbs,Big 12,31
401757167,2025,1,regular,2025-08-30T18:00:00.000Z,True,False,False,41,UConn,fbs,FBS Independents,59,2115,Central Connecticut,fcs,NEC,13
401757168,2025,3,regular,2025-09-13T19:00:00.000Z,True,False,False,48,Delaware,fbs,Conference USA,44,41,UConn,fbs,FBS Independents,41
401757218,2025,1,regular,2025-08-23T23:00:00.000Z,True,False,True,98,Western Kentucky,fbs,Conference USA,41,2534,Sam Houston,fbs,Conference USA,24
401757219,2025,1,regular,2025-08-28T23:00:00.000Z,True,False,False,48,Delaware,fbs,Conference USA,35,2169,Delaware State,fcs,MEAC,17
401757220,2025,1,regular,2025-08-30T20:00:00.000Z,True,False,False,2335,Liberty,fbs,Conference USA,28,311,Maine,fcs,Coastal Athletic,7
401757221,2025,1,regular,2025-08-30T23:30:00.000Z,True,False,False,2348,Louisiana Tech,fbs,Conference USA,24,2545,SE Louisiana,fcs,Southland,0
401757222,2025,1,regular,2025-08-30T23:00:00.000Z,True,False,False,2393,Middle Tennessee,fbs,Conference USA,14,2046,Austin Peay,fcs,UAC,34
401757223,2025,1,regular,2025-08-31T01:00:00.000Z,True,False,False,166,New Mexico State,fbs,Conference USA,19,2803,Bryant,fcs,Coastal Athletic,3
401757224,2025,1,regular,2025-08-30T01:30:00.000Z,True,True,False,2534,Sam Houston,fbs,Conference USA,21,2439,UNLV,fbs,Mountain West,38
401757225,2025,1,regular,2025-08-30T23:30:00.000Z,True,False,False,328,Utah State,fbs,Mountain West,28,2638,UTEP,fbs,Conference USA,16
401757226,2025,1,regular,2025-08-30T23:00:00.000Z,True,False,False,98,Western Kentucky,fbs,Conference USA,55,2453,North Alabama,fcs,UAC,6
401757227,2025,2,regular,2025-09-06T16:00:00.000Z,True,False,True,55,Jacksonville State,fbs,Conference USA,34,2335,Liberty,fbs,Conference USA,24
401757228,2025,2,regular,2025-09-06T22:00:00.000Z,True,False,False,276,Marshall,fbs,Sun Belt,20,2623,Missouri State,fbs,Conference USA,21
401757229,2025,2,regular,2025-09-07T01:00:00.000Z,True,False,False,166,New Mexico State,fbs,Conference USA,21,202,Tulsa,fbs,American Athletic,14
401757230,2025,2,regular,2025-09-07T03:59:00.000Z,True,False,False,62,Hawai'i,fbs,Mountain West,37,2534,Sam Houston,fbs,Conference USA,20
401757231,2025,2,regular,2025-09-07T01:00:00.000Z,True,False,False,2638,UTEP,fbs,Conference USA,42,2630,UT Martin,fcs,OVC-Big South,17
401757232,2025,2,regular,2025-09-06T23:00:00.000Z,True,False,False,2649,Toledo,fbs,Mid-American,45,98,Western Kentucky,fbs,Conference USA,21
401757233,2025,3,regular,2025-09-13T22:00:00.000Z,True,False,False,2229,Florida International,fbs,Conference USA,38,2226,Florida Atlantic,fbs,American Athletic,28
401757234,2025,3,regular,2025-09-13T23:00:00.000Z,True,False,False,290,Georgia Southern,fbs,Sun Belt,41,55,Jacksonville State,fbs,Conference USA,34
401757235,2025,3,regular,2025-09-13T22:00:00.000Z,True,False,False,338,Kennesaw State,fbs,Conference USA,27,2771,Merrimack,fcs,FCS Independents,13
401757256,2025,3,regular,2025-09-13T21:00:00.000Z,True,False,False,189,Bowling Green,fbs,Mid-American,23,2335,Liberty,fbs,Conference USA,13
401757257,2025,3,regular,2025-09-13T23:30:00.000Z,True,False,True,2348,Louisiana Tech,fbs,Conference USA,49,166,New Mexico State,fbs,Conference USA,14
401757258,2025,3,regular,2025-09-13T21:00:00.000Z,True,False,False,2440,Nevada,fbs,Mountain West,13,2393,Middle Tennessee,fbs,Conference USA,14
401760357,2025,1,regular,2025-08-29T02:00:00.000Z,True,False,False,21,San Diego State,fbs,Mountain West,42,2619,Stony Brook,fcs,Coastal Athletic,0
