season,team_id,team_name,recruiting_adjustment,talent_adjustment,returning_adjustment,component_pattern,recruiting_minus_h_nll,talent_minus_h_nll,returning_minus_h_nll
2025,248,Houston,-2.828100507853563,-2.8507962820229125,-2.5377004054370076,agreement,-0.08135827072902302,-0.08171657707575353,-0.07382156354624758
2025,2483,Oregon,-1.9539812543892463,-1.5037556785029143,4.724603545246405,conflict,-0.14479651368335933,-0.11257592967392549,0.46037605436348183
2025,249,North Texas,-2.505308601247336,-5.846037870511736,10.226416146383471,conflict,-0.12541180250071005,-0.3404465099252425,0.9431821911311351
2025,25,California,2.2969966928980767,-4.382085099546181,18.50618848685312,conflict,-0.017193874418152788,0.030879524828988814,0.04012218232121523
2025,2509,Purdue,-2.487715867390861,-4.880703179533015,12.466278665898386,conflict,-0.014020413514428398,-0.0017414136968190164,0.08584934999040073
2025,251,Texas,-4.479303012325001,-2.5998374867104292,5.241459034542839,conflict,0.15239392205812186,0.06650988884936293,-0.08016120734004772
2025,252,BYU,2.5439783155248534,0.5973770565138636,6.753660955585403,agreement,0.10579951064652926,0.028157325946941647,0.28304725962729327
2025,2534,Sam Houston,-2.236448479852882,-3.6901943978315472,4.377829527562923,conflict,0.6794168843225474,0.2665894183428623,-0.27189925950352034
2025,254,Utah,1.2131438853549241,0.24743119618999287,16.130567260686682,agreement,0.09941326491830971,0.04262356050114313,0.9830708445946525
2025,256,James Madison,24.868539549273144,7.324937474183415,5.719284367791317,agreement,1.0120499189812815,0.23573525725687539,0.19166799511488275
2025,2567,SMU,-2.8040221748685212,-8.211301768645853,3.8659013137408635,conflict,-0.0513234361494046,-0.1112295523886715,0.05209553972982839
2025,2572,Southern Miss,-2.360143913408052,-3.492500452880847,7.371577749690857,conflict,-0.1356488118785295,-0.18488539418808436,0.6153565784373356
2025,2579,South Carolina,-5.506416834371624,-4.4646100721115545,0.17099989214702305,agreement,0.23936587551536448,0.18686397137697952,-0.013847386650608584
2025,258,Virginia,-1.974970706161045,-4.135516112740191,11.796216997642148,conflict,-0.07562972138215152,-0.16160881258883997,0.5955203304698458
2025,259,Virginia Tech,-0.13403963512421058,-1.1642812268711822,9.02502846836444,conflict,0.0033184603236895427,0.04180857867711296,-0.28061958736579395
2025,26,UCLA,1.284666904737037,-4.554132231418876,11.55865445754089,conflict,-0.036967726069855544,0.11277418193665856,-0.22274208111385452
2025,2628,TCU,0.6811960636465884,-0.38348031077333644,4.188375800491244,agreement,-0.024001858154148792,-0.02695550480158726,0.00963678905813925
2025,2633,Tennessee,-6.668176705827818,-4.112853343557177,8.90294008252096,conflict,0.12738188901534375,0.0587548427709228,-0.11100922998196783
2025,2636,UTSA,-0.3539940560232253,-5.930273757994357,-8.683382854304654,agreement,-0.021968276681509913,-0.07087192328223324,-0.12286702296790519
2025,2638,UTEP,-3.3909009357201683,-4.931482450505925,-1.3654079399424432,agreement,0.1865801713634876,0.2602668082596824,0.09727480241274922
2025,264,Washington,-0.20640859510955067,-1.8563949258851835,2.239742997197567,conflict,-0.007002247390676786,-0.0467355073897231,0.06295296827259467
2025,2641,Texas Tech,-2.410373519055881,-3.605401986708891,1.0129263195705605,conflict,-0.09449081576638996,-0.1879073945856371,0.194983388237433
2025,2649,Toledo,3.2886121074663777,-2.5058727356471735,-1.410926594134665,conflict,0.023396073970369358,-0.02131816682463228,-0.0392075178482596
2025,265,Washington State,-0.8592397705911168,0.1673286109858907,14.576688374561513,agreement,-0.02036228543772456,-0.01022159016502755,0.14967891449127357
2025,2653,Troy,4.100259652956524,-1.2752964684407004,10.310786340077613,conflict,0.01019001201344416,-0.015522400910024103,0.0583350601498962
2025,2655,Tulane,-4.082615053322016,-6.080487381972766,15.576398571707003,conflict,-0.10198346515653167,-0.14569243419008515,0.5678813074866165
2025,2711,Western Michigan,0.8769845342543476,-2.158868228427494,9.449021752118355,conflict,0.022932055533905427,-0.061909548895146216,0.3429276154748333
2025,275,Wisconsin,2.6004801054345137,-1.0787153485189904,4.997653162430055,conflict,-0.054628506089671625,0.014295326925934049,-0.08890118295966154
2025,2751,Wyoming,1.6495597098183055,-0.24011053267810212,-4.804064249768004,conflict,-0.022035182277115872,0.0012930377263185022,0.03858832503621201
2025,276,Marshall,10.152250255840734,-1.7355104180973484,18.9198770629769,conflict,-0.252160601414956,0.05041947110842049,-0.3999419316738555
2025,277,West Virginia,0.9022915269849889,0.6483325508234472,14.913039916064342,agreement,-0.024360477803369918,-0.017158410494137577,-0.2612588941986971
2025,278,Fresno State,3.1713891708016035,-1.1324723685183642,14.8205264900824,conflict,0.01095656149942048,-0.01920833410276046,0.19474540710868382
2025,290,Georgia Southern,2.591418140482787,-2.381744577447634,-0.35863245614385164,conflict,-0.035158840343730624,0.025109178564741264,-0.012032219942325284
2025,295,Old Dominion,2.3049969033803563,-1.8211869289945923,9.979329903842356,conflict,0.10335426849765472,-0.07432595282700749,0.5344705666543925
2025,30,USC,-0.4259121575333573,-1.0736047607253916,5.047750416472468,conflict,-0.01979825431113902,-0.026531979093896485,0.0790995115180233
2025,309,Louisiana,1.195194850578929,-3.0734791347857,16.410358748173792,conflict,-0.032287200753820855,0.07490932709947717,-0.2921911643602755
2025,324,Coastal Carolina,3.114401790802475,-3.165133001577786,4.447687094902335,conflict,-0.05254042830426098,0.05227830645850684,-0.082891399104839
2025,326,Texas State,-2.574047277031241,-8.42159523942314,10.62398603020182,conflict,-0.022087524951745152,-0.0357423781890871,0.12605336783512744
2025,328,Utah State,-0.19892268049096629,-1.3095262671157286,10.991942308932963,conflict,-0.012001041733744167,-0.026698480539748992,0.2826965161532451
2025,333,Alabama,-2.3844793908106716,-0.9096034918752309,1.3413569843959934,conflict,0.029747819166324074,-0.004926206742252415,-0.040788427902228364
2025,344,Mississippi State,-6.748520299651517,-5.810691062901853,7.443243352498413,conflict,-0.031976724207248175,-0.028171888014709268,0.026275599914501235
2025,349,Army,14.621844369987954,16.142232376274492,10.988559210641483,agreement,0.02305825583120935,0.04418987321033718,-0.021800764542054374
2025,356,Illinois,-5.82288443488094,-3.9888933482274425,4.954663944537245,conflict,-0.11436587117643082,-0.0810847979752225,0.09852824842821217
2025,36,Colorado State,-4.258474688769567,-4.493156581503584,5.062239759207316,conflict,0.17364039179624946,0.1800748282136473,-0.17878012651005015
2025,38,Colorado,-7.777281630105634,-7.8902134627814675,17.89258469360643,conflict,0.2427417957566007,0.24672212745040678,-0.32916860055194697
2025,41,UConn,6.259284410138335,-4.001797413326443,-1.2463483836604894,conflict,0.04282969683057214,-0.023884511979558987,-0.02044809053116481
2025,5,UAB,0.8541078918351985,-2.896416933410393,9.455990651478189,conflict,-0.021222494522821655,0.023071602148386994,-0.05242604435288811
2025,52,Florida State,-4.544750098866089,-4.003501774515328,14.303481024541583,conflict,-0.037131786750187246,-0.030277880262134182,0.180423935625055
2025,55,Jacksonville State,14.62143516104711,-0.6542305364087895,13.512341525539505,agreement,-0.195543272691725,0.020386734222305414,-0.15553866879424127
2025,57,Florida,-5.5116873967783455,-3.670539618064126,4.314608632752304,conflict,0.27275074146797706,0.169261056467497,-0.15952699891155753
2025,58,South Florida,-3.8989459772256225,-5.772970924236375,9.652040474134694,conflict,-0.16789193509376066,-0.24057094610921936,0.5083106030477094
2025,59,Georgia Tech,-3.497852425273301,-3.478015349379767,0.015943712767850116,agreement,-0.0522748910265145,-0.049789364941945635,-0.015094609545314164
2025,6,South Alabama,0.11725014676777334,-3.3420865430476567,11.392694072388352,conflict,-0.008494708413158136,0.07434181227838721,-0.22624945838292554
2025,61,Georgia,-2.9283472076158237,-1.6981154996587104,1.5667982261024243,conflict,-0.06802990177107526,-0.04949961932361724,0.011474174745549792
2025,62,Hawai'i,4.674819609581576,-0.9840969784288376,3.697603805588628,agreement,0.17098206629164103,-0.028696699197605646,0.12954572663312813
2025,66,Iowa State,-2.5200875884597167,-1.4303550003662764,2.0401867656958927,conflict,-0.013972190417087305,-0.007930327853871155,-0.02166631581388412
2025,68,Boise State,7.480151894656,3.9467477119764105,1.3959906077404156,agreement,-0.24227463819081763,-0.14533360840292442,-0.059502673537710216
2025,77,Northwestern,-2.648886241164462,-3.634431098627587,12.718506451317637,conflict,-0.04302514696866133,-0.05663460289619948,0.3253767991903329
2025,8,Arkansas,-4.745222865791128,-4.612691531832041,13.63137368070911,conflict,0.17094159441020018,0.16454189435452982,-0.32064687380653556
2025,84,Indiana,-3.661490411768227,-2.8379928381688515,9.451704073005011,conflict,-0.3033505804528547,-0.23917761256315995,1.3354475798937377
2025,87,Notre Dame,-2.303399041096764,-1.7122904633119091,2.669050579528699,conflict,-0.05380833873138169,-0.04238610594037873,0.08188556197064134
2025,9,Arizona State,1.374634461794109,-2.794773491562893,-0.41911620596430765,conflict,-0.02129379122491315,0.034507160738825426,0.001218172249719096
2025,96,Kentucky,-8.529635927030299,-6.3903885431900775,9.99112225402601,conflict,0.005320548511383194,-0.0009975622816735807,0.027278878917902816
2025,97,Louisville,2.364697705748142,-0.5198541076840542,6.05435658986876,agreement,-0.007630390178642088,-0.0108511027581919,-0.0004987280502790625
2025,98,Western Kentucky,7.298111958253614,-2.595767885987513,14.723838852373888,conflict,0.07583247466385412,-0.028434067997329393,0.22300703128280652
2025,99,LSU,-2.11653311071834,-1.509858071764036,-0.33377918049485444,agreement,0.10536132232613227,0.07083205670632697,0.0015932045450064436
