id,season,week,seasonType,startDate,completed,neutralSite,conferenceGame,homeId,homeTeam,homeClassification,homeConference,homePoints,awayId,awayTeam,awayClassification,awayConference,awayPoints
401862698,2026,1,regular,2026-09-05T18:00:00.000Z,True,False,False,218,Temple,fbs,American Athletic,38,227,Rhode Island,fcs,Coastal Athletic,14
401862699,2026,1,regular,2026-09-05T23:00:00.000Z,True,False,False,58,South Florida,fbs,American Athletic,19,2229,Florida International,fbs,Conference USA,9
401862700,2026,1,regular,2026-09-05T19:30:00.000Z,True,False,False,2636,UTSA,fbs,American Athletic,45,292,UT Rio Grande Valley,fcs,Southland,16
401862701,2026,1,regular,2026-09-05T16:00:00.000Z,True,False,False,349,Army,fbs,American Athletic,59,2803,Bryant,fcs,Coastal Athletic,3
401864424,2026,1,regular,2026-09-03T23:00:00.000Z,True,False,False,48,Delaware,fbs,Conference USA,42,2771,Merrimack,fcs,FCS Independents,7
401864425,2026,1,regular,2026-09-03T23:00:00.000Z,True,False,False,338,Kennesaw State,fbs,Conference USA,47,2698,West Georgia,fcs,UAC,0
401864432,2026,1,regular,2026-09-06T02:30:00.000Z,True,False,False,2440,Nevada,fbs,Mountain West,49,98,Western Kentucky,fbs,Conference USA,14
401864494,2026,1,regular,2026-08-29T19:00:00.000Z,True,False,False,30,USC,fbs,Big Ten,42,23,San José State,fbs,Mountain West,26
401864495,2026,1,regular,2026-09-04T22:30:00.000Z,True,False,False,2199,Eastern Michigan,fbs,Mid-American,21,23,San José State,fbs,Mountain West,27
401864496,2026,1,regular,2026-09-05T17:00:00.000Z,True,False,False,2005,Air Force,fbs,Mountain West,34,2184,Duquesne,fcs,NEC,0
401864497,2026,1,regular,2026-09-06T02:00:00.000Z,True,False,True,62,Hawai'i,fbs,Mountain West,6,2439,UNLV,fbs,Mountain West,21
401864498,2026,1,regular,2026-09-06T02:00:00.000Z,True,False,False,167,New Mexico,fbs,Mountain West,38,2117,Central Michigan,fbs,Mid-American,7
401864499,2026,1,regular,2026-09-05T19:30:00.000Z,True,False,False,2449,North Dakota State,fbs,Mountain West,38,2230,Fordham,fcs,Patriot,0
401864570,2026,1,regular,2026-08-29T23:00:00.000Z,True,False,False,52,Florida State,fbs,ACC,34,166,New Mexico State,fbs,Conference USA,17
401864577,2026,1,regular,2026-08-29T21:30:00.000Z,True,False,False,2449,North Dakota State,fbs,Mountain West,33,55,Jacksonville State,fbs,Conference USA,7
401866408,2026,1,regular,2026-08-29T22:30:00.000Z,True,False,True,2199,Eastern Michigan,fbs,Mid-American,28,16,Sacramento State,fbs,Mid-American,17
401866409,2026,1,regular,2026-09-03T23:00:00.000Z,True,False,False,2084,Buffalo,fbs,Mid-American,21,399,UAlbany,fcs,Coastal Athletic,17
401866410,2026,1,regular,2026-09-05T16:00:00.000Z,True,False,False,189,Bowling Green,fbs,Mid-American,13,2627,Tarleton State,fcs,UAC,20
401866411,2026,1,regular,2026-09-06T02:00:00.000Z,True,False,False,16,Sacramento State,fbs,Mid-American,52,2400,Mississippi Valley State,fcs,SWAC,0
401866532,2026,1,regular,2026-08-27T22:00:00.000Z,True,False,True,119,Towson,fcs,Coastal Athletic,18,311,Maine,fcs,Coastal Athletic,21
401866615,2026,1,regular,2026-08-27T22:00:00.000Z,True,False,False,2169,Delaware State,fcs,MEAC,41,2619,Stony Brook,fcs,Coastal Athletic,34
401866616,2026,1,regular,2026-08-28T23:00:00.000Z,True,False,True,399,UAlbany,fcs,Coastal Athletic,28,160,New Hampshire,fcs,Coastal Athletic,14
401866617,2026,1,regular,2026-08-28T22:00:00.000Z,True,False,False,2771,Merrimack,fcs,FCS Independents,7,227,Rhode Island,fcs,Coastal Athletic,34
401866618,2026,1,regular,2026-08-29T22:00:00.000Z,True,False,False,2448,North Carolina A&T,fcs,Coastal Athletic,7,2415,Morgan State,fcs,MEAC,17
401866619,2026,1,regular,2026-08-29T22:00:00.000Z,True,False,False,284,Stonehill,fcs,NEC,6,2803,Bryant,fcs,Coastal Athletic,24
401866620,2026,1,regular,2026-08-29T21:30:00.000Z,True,False,False,2193,East Tennessee State,fcs,Southern,37,2097,Campbell,fcs,Coastal Athletic,49
401866621,2026,1,regular,2026-08-29T23:00:00.000Z,True,False,False,2635,Tennessee Tech,fcs,Southern,38,2405,Monmouth,fcs,Coastal Athletic,14
401866622,2026,1,regular,2026-09-03T23:00:00.000Z,True,False,False,2619,Stony Brook,fcs,Coastal Athletic,36,2815,Lindenwood,fcs,OVC,32
401866623,2026,1,regular,2026-09-04T23:00:00.000Z,True,False,False,2247,Georgia State,fbs,Sun Belt,59,2448,North Carolina A&T,fcs,Coastal Athletic,10
401866624,2026,1,regular,2026-09-05T18:00:00.000Z,True,False,True,2405,Monmouth,fcs,Coastal Athletic,31,2529,Sacred Heart,fcs,Coastal Athletic,24
401866626,2026,1,regular,2026-09-05T22:00:00.000Z,True,False,False,2166,Davidson,fcs,Pioneer,0,2210,Elon,fcs,Coastal Athletic,38
401866627,2026,1,regular,2026-09-05T19:30:00.000Z,True,False,False,2026,App State,fbs,Sun Belt,55,311,Maine,fcs,Coastal Athletic,3
401867684,2026,1,regular,2026-09-05T23:00:00.000Z,True,False,False,2630,UT Martin,fcs,OVC,42,2130,Chicago State,fcs,FCS Independents,7
401867692,2026,1,regular,2026-09-05T22:00:00.000Z,True,False,False,2729,William & Mary,fcs,Patriot,22,2169,Delaware State,fcs,MEAC,15
401867845,2026,1,regular,2026-09-06T00:00:00.000Z,True,False,False,2710,Western Illinois,fcs,OVC,10,2287,Illinois State,fcs,MVFC,41
401867855,2026,1,regular,2026-08-29T22:00:00.000Z,True,False,False,282,Indiana State,fcs,MVFC,21,2546,Southeast Missouri State,fcs,OVC,23
401867865,2026,1,regular,2026-08-27T23:00:00.000Z,True,False,False,93,Murray State,fcs,MVFC,14,2197,Eastern Illinois,fcs,OVC,28
401867866,2026,1,regular,2026-09-05T23:00:00.000Z,True,False,False,2393,Middle Tennessee,fbs,Conference USA,38,93,Murray State,fcs,MVFC,14
401867874,2026,1,regular,2026-08-28T00:00:00.000Z,True,False,False,155,North Dakota,fcs,MVFC,42,2341,Long Island University,fcs,NEC,21
401867875,2026,1,regular,2026-09-05T20:00:00.000Z,True,False,False,155,North Dakota,fcs,MVFC,62,2900,St. Thomas (MN),fcs,Pioneer,26
401867882,2026,1,regular,2026-08-29T18:00:00.000Z,True,False,False,233,South Dakota,fcs,MVFC,59,2115,Central Connecticut,fcs,NEC,20
401867883,2026,1,regular,2026-09-06T00:00:00.000Z,True,False,False,2458,Northern Colorado,fcs,Big Sky,23,233,South Dakota,fcs,MVFC,38
401867889,2026,1,regular,2026-09-03T23:00:00.000Z,True,False,False,2535,Samford,fcs,Southern,18,79,Southern Illinois,fcs,MVFC,22
401867894,2026,1,regular,2026-08-27T22:00:00.000Z,True,False,False,2754,Youngstown State,fcs,MVFC,43,2385,Mercyhurst,fcs,NEC,10
401867916,2026,1,regular,2026-08-29T16:00:00.000Z,True,False,True,2681,Wagner,fcs,NEC,7,2523,Robert Morris,fcs,NEC,28
401867924,2026,1,regular,2026-09-05T16:00:00.000Z,True,False,True,2441,New Haven,fcs,NEC,3,284,Stonehill,fcs,NEC,21
401867935,2026,1,regular,2026-08-29T23:30:00.000Z,True,True,False,47,Howard,fcs,MEAC,31,2010,Alabama A&M,fcs,SWAC,24
401867939,2026,1,regular,2026-09-06T19:00:00.000Z,True,True,False,50,Florida A&M,fcs,SWAC,13,2569,South Carolina State,fcs,MEAC,31
401867973,2026,1,regular,2026-09-05T22:00:00.000Z,True,False,False,295,Old Dominion,fbs,Sun Belt,31,2450,Norfolk State,fcs,MEAC,10
401867977,2026,1,regular,2026-08-29T23:00:00.000Z,True,False,False,2640,Texas Southern,fcs,SWAC,42,2428,North Carolina Central,fcs,MEAC,30
401867988,2026,1,regular,2026-08-29T22:00:00.000Z,True,False,True,257,Richmond,fcs,Patriot,35,2083,Bucknell,fcs,Patriot,14
401867989,2026,1,regular,2026-09-05T22:00:00.000Z,True,False,True,2083,Bucknell,fcs,Patriot,16,222,Villanova,fcs,Patriot,17
401868000,2026,1,regular,2026-09-05T17:00:00.000Z,True,False,True,2142,Colgate,fcs,Patriot,35,107,Holy Cross,fcs,Patriot,10
401868007,2026,1,regular,2026-08-28T22:00:00.000Z,True,False,True,2230,Fordham,fcs,Patriot,14,2142,Colgate,fcs,Patriot,24
401868017,2026,1,regular,2026-09-05T16:30:00.000Z,True,False,True,46,Georgetown,fcs,Patriot,14,2329,Lehigh,fcs,Patriot,45
401868022,2026,1,regular,2026-08-29T19:30:00.000Z,True,False,True,107,Holy Cross,fcs,Patriot,10,2329,Lehigh,fcs,Patriot,35
401868040,2026,1,regular,2026-08-28T22:00:00.000Z,True,False,True,222,Villanova,fcs,Patriot,32,2729,William & Mary,fcs,Patriot,35
401868049,2026,1,regular,2026-08-29T23:00:00.000Z,True,False,False,2320,Lamar,fcs,Southland,21,2000,Abilene Christian,fcs,UAC,14
401868060,2026,1,regular,2026-08-27T23:00:00.000Z,True,False,False,2046,Austin Peay,fcs,UAC,35,2241,Gardner-Webb,fcs,OVC,17
401868070,2026,1,regular,2026-08-27T23:30:00.000Z,True,False,False,2630,UT Martin,fcs,OVC,24,2110,Central Arkansas,fcs,UAC,36
401868071,2026,1,regular,2026-09-05T23:00:00.000Z,True,False,True,2110,Central Arkansas,fcs,UAC,14,110242,West Florida,fcs,UAC,42
401868073,2026,1,regular,2026-08-29T02:00:00.000Z,True,False,True,13,Cal Poly,fcs,Big Sky,38,70,Idaho,fcs,Big Sky,34
401868084,2026,1,regular,2026-08-29T21:00:00.000Z,True,False,True,2464,Northern Arizona,fcs,Big Sky,34,331,Eastern Washington,fcs,Big Sky,27
401868085,2026,1,regular,2026-09-05T23:00:00.000Z,True,False,False,331,Eastern Washington,fcs,Big Sky,34,2460,Northern Iowa,fcs,MVFC,24
401868101,2026,1,regular,2026-08-29T22:00:00.000Z,True,False,False,304,Idaho State,fcs,Big Sky,38,2678,VMI,fcs,Southern,10
401868110,2026,1,regular,2026-08-30T01:00:00.000Z,True,False,True,149,Montana,fcs,Big Sky,28,253,Southern Utah,fcs,Big Sky,21
401868111,2026,1,regular,2026-09-05T19:00:00.000Z,True,False,False,149,Montana,fcs,Big Sky,45,2181,Drake,fcs,Pioneer,10
401868118,2026,1,regular,2026-08-30T02:00:00.000Z,True,False,True,3101,Utah Tech,fcs,Big Sky,0,147,Montana State,fcs,Big Sky,54
401868119,2026,1,regular,2026-09-06T00:30:00.000Z,True,False,False,147,Montana State,fcs,Big Sky,51,2086,Butler,fcs,Pioneer,24
401868129,2026,1,regular,2026-08-29T01:00:00.000Z,True,False,True,2458,Northern Colorado,fcs,Big Sky,29,2692,Weber State,fcs,Big Sky,30
401868139,2026,1,regular,2026-08-29T23:00:00.000Z,True,False,False,2717,Western Carolina,fcs,Southern,45,2198,Eastern Kentucky,fcs,UAC,21
401868140,2026,1,regular,2026-09-05T23:00:00.000Z,True,False,False,55,Jacksonville State,fbs,Conference USA,49,2198,Eastern Kentucky,fcs,UAC,7
401868149,2026,1,regular,2026-08-29T23:00:00.000Z,True,True,False,2453,North Alabama,fcs,UAC,22,2535,Samford,fcs,Southern,10
401868154,2026,1,regular,2026-08-29T19:00:00.000Z,True,False,True,2502,Portland State,fcs,Big Sky,24,302,UC Davis,fcs,Big Sky,31
401868158,2026,1,regular,2026-09-06T00:00:00.000Z,True,False,True,253,Southern Utah,fcs,Big Sky,47,2692,Weber State,fcs,Big Sky,42
401868163,2026,1,regular,2026-09-06T02:00:00.000Z,True,False,False,301,San Diego,fcs,Pioneer,17,302,UC Davis,fcs,Big Sky,49
401868169,2026,1,regular,2026-08-27T23:00:00.000Z,True,False,True,2815,Lindenwood,fcs,OVC,20,2127,Charleston Southern,fcs,OVC,17
401868170,2026,1,regular,2026-09-05T23:00:00.000Z,True,False,False,290,Georgia Southern,fbs,Sun Belt,31,2127,Charleston Southern,fcs,OVC,0
401868186,2026,1,regular,2026-09-05T17:30:00.000Z,True,False,False,2747,Wofford,fcs,Southern,17,2241,Gardner-Webb,fcs,OVC,13
401868194,2026,1,regular,2026-08-30T00:30:00.000Z,True,False,False,2634,Tennessee State,fcs,OVC,24,2296,Jackson State,fcs,SWAC,26
401868235,2026,1,regular,2026-08-30T01:00:00.000Z,True,False,False,2627,Tarleton State,fcs,UAC,49,2504,Prairie View A&M,fcs,SWAC,30
401868240,2026,1,regular,2026-08-27T23:00:00.000Z,True,False,False,2698,West Georgia,fcs,UAC,10,236,Chattanooga,fcs,Southern,24
401868261,2026,1,regular,2026-08-28T22:00:00.000Z,True,False,False,2441,New Haven,fcs,NEC,22,2368,Marist,fcs,Pioneer,21
401868274,2026,1,regular,2026-09-05T22:00:00.000Z,True,False,False,2382,Mercer,fcs,Southern,62,2506,Presbyterian,fcs,Pioneer,3
401868305,2026,1,regular,2026-08-29T23:00:00.000Z,True,False,True,2377,McNeese,fcs,Southland,27,2617,Stephen F. Austin,fcs,Southland,38
401868306,2026,1,regular,2026-09-06T00:00:00.000Z,True,False,True,2617,Stephen F. Austin,fcs,Southland,44,2837,East Texas A&M,fcs,Southland,7
401868315,2026,1,regular,2026-08-27T23:00:00.000Z,True,False,True,2545,SE Louisiana,fcs,Southland,28,2277,Houston Christian,fcs,Southland,34
401868316,2026,1,regular,2026-09-05T23:00:00.000Z,True,False,False,6,South Alabama,fbs,Sun Belt,39,2545,SE Louisiana,fcs,Southland,14
401868324,2026,1,regular,2026-08-29T19:00:00.000Z,True,True,True,2011,Alabama State,fcs,SWAC,30,2582,Southern,fcs,SWAC,17
401868336,2026,1,regular,2026-09-05T22:00:00.000Z,True,False,True,236,Chattanooga,fcs,Southern,9,2635,Tennessee Tech,fcs,Southern,24
401868356,2026,1,regular,2026-09-05T21:00:00.000Z,True,False,False,2572,Southern Miss,fbs,Sun Belt,49,2016,Alcorn State,fcs,SWAC,3
401868394,2026,1,regular,2026-08-29T22:00:00.000Z,True,False,True,2747,Wofford,fcs,Southern,42,2643,The Citadel,fcs,Southern,14
401868962,2026,1,regular,2026-08-27T23:00:00.000Z,True,False,False,2447,Nicholls,fcs,Southland,44,2400,Mississippi Valley State,fcs,SWAC,10
401868967,2026,1,regular,2026-09-06T16:00:00.000Z,True,False,True,2504,Prairie View A&M,fcs,SWAC,52,2640,Texas Southern,fcs,SWAC,14
401869127,2026,1,regular,2026-09-05T22:00:00.000Z,True,False,False,47,Howard,fcs,MEAC,21,257,Richmond,fcs,Patriot,28
401869129,2026,1,regular,2026-09-05T23:30:00.000Z,True,False,False,2348,Louisiana Tech,fbs,Sun Belt,80,2466,Northwestern State,fcs,Southland,6
401869142,2026,1,regular,2026-09-06T00:00:00.000Z,True,False,False,309,Louisiana,fbs,Sun Belt,38,2320,Lamar,fcs,Southland,7
401869960,2026,1,regular,2026-09-05T16:00:00.000Z,True,False,False,256,James Madison,fbs,Sun Belt,20,2335,Liberty,fbs,Conference USA,13
401870763,2026,1,regular,2026-09-05T23:00:00.000Z,True,False,False,2653,Troy,fbs,Sun Belt,24,2534,Sam Houston,fbs,Conference USA,21
401870790,2026,1,regular,2026-09-06T01:00:00.000Z,True,False,False,166,New Mexico State,fbs,Conference USA,51,2385,Mercyhurst,fcs,NEC,14
401872615,2026,1,regular,2026-08-29T23:00:00.000Z,True,False,False,2571,South Dakota State,fcs,MVFC,70,56,Stetson,fcs,Pioneer,7
401874035,2026,1,regular,2026-08-27T23:00:00.000Z,True,False,False,110242,West Florida,fcs,UAC,34,79,Southern Illinois,fcs,MVFC,31
401874042,2026,1,regular,2026-08-29T23:00:00.000Z,True,False,False,2382,Mercer,fcs,Southern,23,2837,East Texas A&M,fcs,Southland,15
401917058,2026,1,regular,2026-09-06T15:00:00.000Z,True,False,False,2097,Campbell,fcs,Coastal Athletic,28,2717,Western Carolina,fcs,Southern,19
