id,season,week,seasonType,startDate,completed,neutralSite,conferenceGame,homeId,homeTeam,homeClassification,homeConference,homePoints,awayId,awayTeam,awayClassification,awayConference,awayPoints
401868101,2026,1,regular,2026-08-29T22:00:00.000Z,True,False,False,304,Idaho State,fcs,Big Sky,38,2678,VMI,fcs,Southern,10
401868110,2026,1,regular,2026-08-30T01:00:00.000Z,True,False,True,149,Montana,fcs,Big Sky,28,253,Southern Utah,fcs,Big Sky,21
401868118,2026,1,regular,2026-08-30T02:00:00.000Z,True,False,True,3101,Utah Tech,fcs,Big Sky,0,147,Montana State,fcs,Big Sky,54
401868129,2026,1,regular,2026-08-29T01:00:00.000Z,True,False,True,2458,Northern Colorado,fcs,Big Sky,29,2692,Weber State,fcs,Big Sky,30
401868139,2026,1,regular,2026-08-29T23:00:00.000Z,True,False,False,2717,Western Carolina,fcs,Southern,45,2198,Eastern Kentucky,fcs,UAC,21
401868149,2026,1,regular,2026-08-29T23:00:00.000Z,True,True,False,2453,North Alabama,fcs,UAC,22,2535,Samford,fcs,Southern,10
401868154,2026,1,regular,2026-08-29T19:00:00.000Z,True,False,True,2502,Portland State,fcs,Big Sky,24,302,UC Davis,fcs,Big Sky,31
401868169,2026,1,regular,2026-08-27T23:00:00.000Z,True,False,True,2815,Lindenwood,fcs,OVC,20,2127,Charleston Southern,fcs,OVC,17
401868194,2026,1,regular,2026-08-30T00:30:00.000Z,True,False,False,2634,Tennessee State,fcs,OVC,24,2296,Jackson State,fcs,SWAC,26
401868235,2026,1,regular,2026-08-30T01:00:00.000Z,True,False,False,2627,Tarleton State,fcs,UAC,49,2504,Prairie View A&M,fcs,SWAC,30
401868240,2026,1,regular,2026-08-27T23:00:00.000Z,True,False,False,2698,West Georgia,fcs,UAC,10,236,Chattanooga,fcs,Southern,24
401868261,2026,1,regular,2026-08-28T22:00:00.000Z,True,False,False,2441,New Haven,fcs,NEC,22,2368,Marist,fcs,Pioneer,21
401868305,2026,1,regular,2026-08-29T23:00:00.000Z,True,False,True,2377,McNeese,fcs,Southland,27,2617,Stephen F. Austin,fcs,Southland,38
401868315,2026,1,regular,2026-08-27T23:00:00.000Z,True,False,True,2545,SE Louisiana,fcs,Southland,28,2277,Houston Christian,fcs,Southland,34
401868324,2026,1,regular,2026-08-29T19:00:00.000Z,True,True,True,2011,Alabama State,fcs,SWAC,30,2582,Southern,fcs,SWAC,17
401868394,2026,1,regular,2026-08-29T22:00:00.000Z,True,False,True,2747,Wofford,fcs,Southern,42,2643,The Citadel,fcs,Southern,14
401868962,2026,1,regular,2026-08-27T23:00:00.000Z,True,False,False,2447,Nicholls,fcs,Southland,44,2400,Mississippi Valley State,fcs,SWAC,10
401869960,2026,1,regular,2026-09-05T16:00:00.000Z,True,False,False,256,James Madison,fbs,Sun Belt,20,2335,Liberty,fbs,Conference USA,13
401872615,2026,1,regular,2026-08-29T23:00:00.000Z,True,False,False,2571,South Dakota State,fcs,MVFC,70,56,Stetson,fcs,Pioneer,7
401874035,2026,1,regular,2026-08-27T23:00:00.000Z,True,False,False,110242,West Florida,fcs,UAC,34,79,Southern Illinois,fcs,MVFC,31
401874042,2026,1,regular,2026-08-29T23:00:00.000Z,True,False,False,2382,Mercer,fcs,Southern,23,2837,East Texas A&M,fcs,Southland,15
