id,season,week,seasonType,startDate,completed,neutralSite,conferenceGame,homeId,homeTeam,homeClassification,homeConference,homePoints,awayId,awayTeam,awayClassification,awayConference,awayPoints
401868049,2026,1,regular,2026-08-29T23:00:00.000Z,True,False,False,2320,Lamar,fcs,Southland,21,2000,Abilene Christian,fcs,UAC,14
401868050,2026,2,regular,2026-09-13T00:00:00.000Z,True,False,False,2000,Abilene Christian,fcs,UAC,7,2617,Stephen F. Austin,fcs,Southland,26
401868051,2026,3,regular,2026-09-19T20:00:00.000Z,True,False,False,70,Idaho,fcs,Big Sky,39,2000,Abilene Christian,fcs,UAC,41
401868060,2026,1,regular,2026-08-27T23:00:00.000Z,True,False,False,2046,Austin Peay,fcs,UAC,35,2241,Gardner-Webb,fcs,OVC,17
401868061,2026,2,regular,2026-09-12T21:00:00.000Z,True,False,False,2046,Austin Peay,fcs,UAC,63,2413,Morehead State,fcs,Pioneer,7
401868062,2026,3,regular,2026-09-19T23:00:00.000Z,True,False,True,110242,West Florida,fcs,UAC,16,2046,Austin Peay,fcs,UAC,38
401868070,2026,1,regular,2026-08-27T23:30:00.000Z,True,False,False,2630,UT Martin,fcs,OVC,24,2110,Central Arkansas,fcs,UAC,36
401868071,2026,1,regular,2026-09-05T23:00:00.000Z,True,False,True,2110,Central Arkansas,fcs,UAC,14,110242,West Florida,fcs,UAC,42
401868073,2026,1,regular,2026-08-29T02:00:00.000Z,True,False,True,13,Cal Poly,fcs,Big Sky,38,70,Idaho,fcs,Big Sky,34
401868075,2026,3,regular,2026-09-20T00:00:00.000Z,True,False,False,13,Cal Poly,fcs,Big Sky,35,301,San Diego,fcs,Pioneer,38
401868084,2026,1,regular,2026-08-29T21:00:00.000Z,True,False,True,2464,Northern Arizona,fcs,Big Sky,34,331,Eastern Washington,fcs,Big Sky,27
401868085,2026,1,regular,2026-09-05T23:00:00.000Z,True,False,False,331,Eastern Washington,fcs,Big Sky,34,2460,Northern Iowa,fcs,MVFC,24
401868093,2026,2,regular,2026-09-12T20:00:00.000Z,True,False,False,70,Idaho,fcs,Big Sky,17,2320,Lamar,fcs,Southland,23
401868101,2026,1,regular,2026-08-29T22:00:00.000Z,True,False,False,304,Idaho State,fcs,Big Sky,38,2678,VMI,fcs,Southern,10
401868102,2026,2,regular,2026-09-12T22:00:00.000Z,True,False,False,304,Idaho State,fcs,Big Sky,59,301,San Diego,fcs,Pioneer,17
401868110,2026,1,regular,2026-08-30T01:00:00.000Z,True,False,True,149,Montana,fcs,Big Sky,28,253,Southern Utah,fcs,Big Sky,21
401868111,2026,1,regular,2026-09-05T19:00:00.000Z,True,False,False,149,Montana,fcs,Big Sky,45,2181,Drake,fcs,Pioneer,10
401868112,2026,2,regular,2026-09-12T19:00:00.000Z,True,False,True,149,Montana,fcs,Big Sky,35,3101,Utah Tech,fcs,Big Sky,14
401868118,2026,1,regular,2026-08-30T02:00:00.000Z,True,False,True,3101,Utah Tech,fcs,Big Sky,0,147,Montana State,fcs,Big Sky,54
401868119,2026,1,regular,2026-09-06T00:30:00.000Z,True,False,False,147,Montana State,fcs,Big Sky,51,2086,Butler,fcs,Pioneer,24
401868123,2026,2,regular,2026-09-12T21:00:00.000Z,True,False,False,2464,Northern Arizona,fcs,Big Sky,38,2916,Incarnate Word,fcs,Southland,28
401868124,2026,3,regular,2026-09-20T00:00:00.000Z,True,False,True,3101,Utah Tech,fcs,Big Sky,23,2464,Northern Arizona,fcs,Big Sky,35
401868129,2026,1,regular,2026-08-29T01:00:00.000Z,True,False,True,2458,Northern Colorado,fcs,Big Sky,29,2692,Weber State,fcs,Big Sky,30
401868133,2026,3,regular,2026-09-19T23:00:00.000Z,True,False,False,2546,Southeast Missouri State,fcs,OVC,27,2110,Central Arkansas,fcs,UAC,9
401868139,2026,1,regular,2026-08-29T23:00:00.000Z,True,False,False,2717,Western Carolina,fcs,Southern,45,2198,Eastern Kentucky,fcs,UAC,21
401868140,2026,1,regular,2026-09-05T23:00:00.000Z,True,False,False,55,Jacksonville State,fbs,Conference USA,49,2198,Eastern Kentucky,fcs,UAC,7
401868141,2026,2,regular,2026-09-12T22:00:00.000Z,True,False,False,2198,Eastern Kentucky,fcs,UAC,22,236,Chattanooga,fcs,Southern,17
401868142,2026,3,regular,2026-09-19T22:00:00.000Z,True,False,False,2198,Eastern Kentucky,fcs,UAC,14,2168,Dayton,fcs,Pioneer,17
401868149,2026,1,regular,2026-08-29T23:00:00.000Z,True,True,False,2453,North Alabama,fcs,UAC,22,2535,Samford,fcs,Southern,10
401868150,2026,2,regular,2026-09-12T23:00:00.000Z,True,False,False,2545,SE Louisiana,fcs,Southland,30,2453,North Alabama,fcs,UAC,25
401868151,2026,3,regular,2026-09-19T23:00:00.000Z,True,False,False,2453,North Alabama,fcs,UAC,38,2016,Alcorn State,fcs,SWAC,20
401868154,2026,1,regular,2026-08-29T19:00:00.000Z,True,False,True,2502,Portland State,fcs,Big Sky,24,302,UC Davis,fcs,Big Sky,31
401868158,2026,1,regular,2026-09-06T00:00:00.000Z,True,False,True,253,Southern Utah,fcs,Big Sky,47,2692,Weber State,fcs,Big Sky,42
401868159,2026,3,regular,2026-09-19T18:00:00.000Z,True,False,False,2900,St. Thomas (MN),fcs,Pioneer,28,253,Southern Utah,fcs,Big Sky,26
401868163,2026,1,regular,2026-09-06T02:00:00.000Z,True,False,False,301,San Diego,fcs,Pioneer,17,302,UC Davis,fcs,Big Sky,49
401868164,2026,3,regular,2026-09-20T02:00:00.000Z,True,False,False,302,UC Davis,fcs,Big Sky,45,56,Stetson,fcs,Pioneer,7
401868168,2026,3,regular,2026-09-20T00:00:00.000Z,True,False,False,2692,Weber State,fcs,Big Sky,49,2466,Northwestern State,fcs,Southland,20
401868169,2026,1,regular,2026-08-27T23:00:00.000Z,True,False,True,2815,Lindenwood,fcs,OVC,20,2127,Charleston Southern,fcs,OVC,17
401868170,2026,1,regular,2026-09-05T23:00:00.000Z,True,False,False,290,Georgia Southern,fbs,Sun Belt,31,2127,Charleston Southern,fcs,OVC,0
401868171,2026,2,regular,2026-09-12T22:00:00.000Z,True,False,False,2643,The Citadel,fcs,Southern,20,2127,Charleston Southern,fcs,OVC,26
401868186,2026,1,regular,2026-09-05T17:30:00.000Z,True,False,False,2747,Wofford,fcs,Southern,17,2241,Gardner-Webb,fcs,OVC,13
401868187,2026,2,regular,2026-09-12T16:00:00.000Z,True,False,False,2335,Liberty,fbs,Conference USA,24,2241,Gardner-Webb,fcs,OVC,23
401868194,2026,1,regular,2026-08-30T00:30:00.000Z,True,False,False,2634,Tennessee State,fcs,OVC,24,2296,Jackson State,fcs,SWAC,26
401868195,2026,2,regular,2026-09-12T23:00:00.000Z,True,False,False,2010,Alabama A&M,fcs,SWAC,30,2634,Tennessee State,fcs,OVC,3
401868196,2026,3,regular,2026-09-19T23:00:00.000Z,True,False,False,50,Florida A&M,fcs,SWAC,26,2634,Tennessee State,fcs,OVC,29
401868205,2026,3,regular,2026-09-19T23:00:00.000Z,True,False,False,2710,Western Illinois,fcs,OVC,59,2413,Morehead State,fcs,Pioneer,2
401868235,2026,1,regular,2026-08-30T01:00:00.000Z,True,False,False,2627,Tarleton State,fcs,UAC,49,2504,Prairie View A&M,fcs,SWAC,30
401868236,2026,2,regular,2026-09-12T23:00:00.000Z,True,False,False,2377,McNeese,fcs,Southland,24,2627,Tarleton State,fcs,UAC,27
401868237,2026,3,regular,2026-09-19T23:00:00.000Z,True,False,False,2627,Tarleton State,fcs,UAC,45,2771,Merrimack,fcs,FCS Independents,20
401868240,2026,1,regular,2026-08-27T23:00:00.000Z,True,False,False,2698,West Georgia,fcs,UAC,10,236,Chattanooga,fcs,Southern,24
401868241,2026,2,regular,2026-09-12T23:00:00.000Z,True,False,False,2032,Arkansas State,fbs,Sun Belt,52,2698,West Georgia,fcs,UAC,7
401868242,2026,3,regular,2026-09-19T16:00:00.000Z,True,False,False,2193,East Tennessee State,fcs,Southern,35,2698,West Georgia,fcs,UAC,27
401868246,2026,2,regular,2026-09-12T23:00:00.000Z,True,False,True,2447,Nicholls,fcs,Southland,31,292,UT Rio Grande Valley,fcs,Southland,28
401868247,2026,3,regular,2026-09-20T00:00:00.000Z,True,False,True,292,UT Rio Grande Valley,fcs,Southland,27,2377,McNeese,fcs,Southland,10
401868255,2026,2,regular,2026-09-12T18:00:00.000Z,True,False,False,2460,Northern Iowa,fcs,MVFC,56,2181,Drake,fcs,Pioneer,14
401868261,2026,1,regular,2026-08-28T22:00:00.000Z,True,False,False,2441,New Haven,fcs,NEC,22,2368,Marist,fcs,Pioneer,21
401868274,2026,1,regular,2026-09-05T22:00:00.000Z,True,False,False,2382,Mercer,fcs,Southern,62,2506,Presbyterian,fcs,Pioneer,3
401868275,2026,3,regular,2026-09-19T18:30:00.000Z,True,False,False,2717,Western Carolina,fcs,Southern,58,2506,Presbyterian,fcs,Pioneer,14
401868285,2026,2,regular,2026-09-12T20:00:00.000Z,True,False,False,2065,Bethune-Cookman,fcs,SWAC,43,56,Stetson,fcs,Pioneer,18
401868305,2026,1,regular,2026-08-29T23:00:00.000Z,True,False,True,2377,McNeese,fcs,Southland,27,2617,Stephen F. Austin,fcs,Southland,38
401868306,2026,1,regular,2026-09-06T00:00:00.000Z,True,False,True,2617,Stephen F. Austin,fcs,Southland,44,2837,East Texas A&M,fcs,Southland,7
401868307,2026,3,regular,2026-09-20T00:00:00.000Z,True,False,False,2504,Prairie View A&M,fcs,SWAC,10,2617,Stephen F. Austin,fcs,Southland,31
401868315,2026,1,regular,2026-08-27T23:00:00.000Z,True,False,True,2545,SE Louisiana,fcs,Southland,28,2277,Houston Christian,fcs,Southland,34
401868316,2026,1,regular,2026-09-05T23:00:00.000Z,True,False,False,6,South Alabama,fbs,Sun Belt,39,2545,SE Louisiana,fcs,Southland,14
401868317,2026,3,regular,2026-09-19T20:30:00.000Z,True,False,False,2433,UL Monroe,fbs,Sun Belt,35,2545,SE Louisiana,fcs,Southland,38
401868324,2026,1,regular,2026-08-29T19:00:00.000Z,True,True,True,2011,Alabama State,fcs,SWAC,30,2582,Southern,fcs,SWAC,17
401868326,2026,2,regular,2026-09-12T20:00:00.000Z,True,False,False,2653,Troy,fbs,Sun Belt,34,2011,Alabama State,fcs,SWAC,17
401868336,2026,1,regular,2026-09-05T22:00:00.000Z,True,False,True,236,Chattanooga,fcs,Southern,9,2635,Tennessee Tech,fcs,Southern,24
401868337,2026,3,regular,2026-09-19T22:00:00.000Z,True,False,True,236,Chattanooga,fcs,Southern,41,2747,Wofford,fcs,Southern,7
401868355,2026,2,regular,2026-09-12T23:00:00.000Z,True,True,True,2016,Alcorn State,fcs,SWAC,53,2029,Arkansas-Pine Bluff,fcs,SWAC,51
401868356,2026,1,regular,2026-09-05T21:00:00.000Z,True,False,False,2572,Southern Miss,fbs,Sun Belt,49,2016,Alcorn State,fcs,SWAC,3
401868374,2026,2,regular,2026-09-12T22:00:00.000Z,True,False,True,2382,Mercer,fcs,Southern,13,231,Furman,fcs,Southern,20
401868386,2026,2,regular,2026-09-12T23:00:00.000Z,True,False,True,2635,Tennessee Tech,fcs,Southern,45,2535,Samford,fcs,Southern,19
401868394,2026,1,regular,2026-08-29T22:00:00.000Z,True,False,True,2747,Wofford,fcs,Southern,42,2643,The Citadel,fcs,Southern,14
401868397,2026,3,regular,2026-09-19T17:00:00.000Z,True,False,False,2166,Davidson,fcs,Pioneer,27,2678,VMI,fcs,Southern,24
401868962,2026,1,regular,2026-08-27T23:00:00.000Z,True,False,False,2447,Nicholls,fcs,Southland,44,2400,Mississippi Valley State,fcs,SWAC,10
401868967,2026,1,regular,2026-09-06T16:00:00.000Z,True,False,True,2504,Prairie View A&M,fcs,SWAC,52,2640,Texas Southern,fcs,SWAC,14
401869127,2026,1,regular,2026-09-05T22:00:00.000Z,True,False,False,47,Howard,fcs,MEAC,21,257,Richmond,fcs,Patriot,28
401869129,2026,1,regular,2026-09-05T23:30:00.000Z,True,False,False,2348,Louisiana Tech,fbs,Sun Belt,80,2466,Northwestern State,fcs,Southland,6
401869130,2026,2,regular,2026-09-12T23:00:00.000Z,True,False,True,2837,East Texas A&M,fcs,Southland,38,2466,Northwestern State,fcs,Southland,14
401869142,2026,1,regular,2026-09-06T00:00:00.000Z,True,False,False,309,Louisiana,fbs,Sun Belt,38,2320,Lamar,fcs,Southland,7
401869147,2026,3,regular,2026-09-19T23:00:00.000Z,True,False,True,2916,Incarnate Word,fcs,Southland,30,2277,Houston Christian,fcs,Southland,23
401869940,2026,3,regular,2026-09-19T15:30:00.000Z,True,False,False,48,Delaware,fbs,Conference USA,22,324,Coastal Carolina,fbs,Sun Belt,14
401869941,2026,4,regular,2026-09-24T23:30:00.000Z,True,False,False,324,Coastal Carolina,fbs,Sun Belt,17,2335,Liberty,fbs,Conference USA,34
401869948,2026,3,regular,2026-09-19T23:00:00.000Z,True,False,False,55,Jacksonville State,fbs,Conference USA,31,290,Georgia Southern,fbs,Sun Belt,27
401869955,2026,2,regular,2026-09-12T23:00:00.000Z,True,False,False,338,Kennesaw State,fbs,Conference USA,17,2247,Georgia State,fbs,Sun Belt,31
401869960,2026,1,regular,2026-09-05T16:00:00.000Z,True,False,False,256,James Madison,fbs,Sun Belt,20,2335,Liberty,fbs,Conference USA,13
401870763,2026,1,regular,2026-09-05T23:00:00.000Z,True,False,False,2653,Troy,fbs,Sun Belt,24,2534,Sam Houston,fbs,Conference USA,21
401870764,2026,3,regular,2026-09-19T23:00:00.000Z,True,False,False,2534,Sam Houston,fbs,Conference USA,59,2447,Nicholls,fcs,Southland,0
401870790,2026,1,regular,2026-09-06T01:00:00.000Z,True,False,False,166,New Mexico State,fbs,Conference USA,51,2385,Mercyhurst,fcs,NEC,14
401871045,2026,2,regular,2026-09-12T23:00:00.000Z,True,False,False,276,Marshall,fbs,Sun Belt,28,2393,Middle Tennessee,fbs,Conference USA,26
401871046,2026,2,regular,2026-09-12T23:00:00.000Z,True,False,False,2623,Missouri State,fbs,Conference USA,48,2815,Lindenwood,fcs,OVC,14
401871047,2026,3,regular,2026-09-19T22:30:00.000Z,True,False,False,2623,Missouri State,fbs,Conference USA,24,276,Marshall,fbs,Sun Belt,30
401872615,2026,1,regular,2026-08-29T23:00:00.000Z,True,False,False,2571,South Dakota State,fcs,MVFC,70,56,Stetson,fcs,Pioneer,7
401872616,2026,2,regular,2026-09-12T23:00:00.000Z,True,False,False,2571,South Dakota State,fcs,MVFC,57,2441,New Haven,fcs,NEC,14
401874035,2026,1,regular,2026-08-27T23:00:00.000Z,True,False,False,110242,West Florida,fcs,UAC,34,79,Southern Illinois,fcs,MVFC,31
401874042,2026,1,regular,2026-08-29T23:00:00.000Z,True,False,False,2382,Mercer,fcs,Southern,23,2837,East Texas A&M,fcs,Southland,15
401917058,2026,1,regular,2026-09-06T15:00:00.000Z,True,False,False,2097,Campbell,fcs,Coastal Athletic,28,2717,Western Carolina,fcs,Southern,19
