target_season,subdivision,team_id,team_name,candidate,reference,candidate_nll,reference_nll,delta_nll
2024,fbs,2050,Ball State,R2,R1,3.71526119955422,3.702390901208622,0.012870298345598385
2024,fbs,2084,Buffalo,R2,R1,6.229211554493014,6.278380333142124,-0.0491687786491104
2024,fbs,21,San Diego State,R2,R1,4.488435981177298,4.445791268912398,0.04264471226489963
2024,fbs,2116,UCF,R2,R1,4.758955150649258,4.750022307663191,0.008932842986066447
2024,fbs,2117,Central Michigan,R2,R1,3.7706173710098985,3.781443305934396,-0.01082593492449746
2024,fbs,213,Penn State,R2,R1,2.8927722470221906,2.8538418132654018,0.03893043375678884
2024,fbs,2132,Cincinnati,R2,R1,4.667417243912502,4.672780574863631,-0.005363330951128731
2024,fbs,218,Temple,R2,R1,3.5266623126065966,3.5362989713747797,-0.009636658768183093
2024,fbs,2199,Eastern Michigan,R2,R1,4.063777778025985,4.061508250921776,0.0022695271042092457
2024,fbs,221,Pittsburgh,R2,R1,4.6535372989738315,4.658730613495356,-0.005193314521524606
2024,fbs,2226,Florida Atlantic,R2,R1,3.5266819616421805,3.5159974528350015,0.010684508807178972
2024,fbs,2229,Florida International,R2,R1,3.771993947645079,3.766761380127986,0.005232567517093223
2024,fbs,2247,Georgia State,R2,R1,4.0934987550388575,4.081005693565345,0.01249306147351259
2024,fbs,228,Clemson,R2,R1,4.06476802682281,4.0731048862182195,-0.008336859395409846
2024,fbs,2294,Iowa,R2,R1,4.286594243046039,4.292664143905893,-0.006069900859853483
2024,fbs,23,San José State,R2,R1,4.531271608859688,4.532842338433845,-0.001570729574156715
2024,fbs,2305,Kansas,R2,R1,4.55367132769509,4.5535344480693745,0.00013687962571573564
2024,fbs,2306,Kansas State,R2,R1,4.19412766038602,4.196149633090171,-0.002021972704151054
2024,fbs,2309,Kent State,R2,R1,2.2129408443472047,2.1626399309870648,0.050300913360139976
2024,fbs,2335,Liberty,R2,R1,5.217292748149116,5.185380737700784,0.03191201044833125
2024,fbs,2348,Louisiana Tech,R2,R1,3.975131872537119,3.962123336953795,0.013008535583324043
2024,fbs,235,Memphis,R2,R1,4.478790806304556,4.482560607402246,-0.0037698010976905394
2024,fbs,238,Vanderbilt,R2,R1,5.045677884623456,5.067729283264378,-0.022051398640922315
2024,fbs,239,Baylor,R2,R1,4.6611858926168575,4.681199980097025,-0.020014087480167753
2024,fbs,2390,Miami,R2,R1,3.856417051218365,3.8695999967542063,-0.013182945535841206
2024,fbs,2393,Middle Tennessee,R2,R1,3.808891467599376,3.876843438787888,-0.0679519711885117
2024,fbs,24,Stanford,R2,R1,4.742579428479469,4.742585698392822,-6.269913352952017e-06
2024,fbs,242,Rice,R2,R1,4.2725443105039,4.272030220113435,0.0005140903904647942
2024,fbs,2426,Navy,R2,R1,7.023568222128748,6.966450310960169,0.05711791116857956
2024,fbs,2429,Charlotte,R2,R1,4.446806724183574,4.464848546434402,-0.01804182225082762
2024,fbs,2433,UL Monroe,R2,R1,5.281127694029752,5.324275378508234,-0.04314768447848216
2024,fbs,2439,UNLV,R2,R1,5.140178930366264,5.1689629961933585,-0.028784065827094807
2024,fbs,2440,Nevada,R2,R1,3.989107506169086,3.9944644605518222,-0.005356954382736312
2024,fbs,245,Texas A&M,R2,R1,4.1918241109727425,4.1880014507929,0.003822660179842785
2024,fbs,2459,Northern Illinois,R2,R1,4.698825111977854,4.688648069473125,0.010177042504729172
2024,fbs,248,Houston,R2,R1,4.633322467693932,4.62813633137226,0.005186136321672308
2024,fbs,2483,Oregon,R2,R1,2.669215233181301,2.697214272229774,-0.02799903904847323
2024,fbs,249,North Texas,R2,R1,4.517695278011772,4.526204213512006,-0.008508935500234571
2024,fbs,25,California,R2,R1,5.04408240305902,5.023651815005787,0.020430588053232945
2024,fbs,2509,Purdue,R2,R1,4.9493509941219145,4.9021779968500105,0.04717299727190394
2024,fbs,251,Texas,R2,R1,2.767727694511632,2.7958677320722645,-0.028140037560632436
2024,fbs,252,BYU,R2,R1,4.508210050122848,4.547329328497588,-0.03911927837473961
2024,fbs,2534,Sam Houston,R2,R1,5.920996970098507,5.96556722048211,-0.04457025038360296
2024,fbs,254,Utah,R2,R1,5.2967982983542985,5.262832191030993,0.033966107323305295
2024,fbs,256,James Madison,R2,R1,4.740183861448907,4.753657175862938,-0.013473314414031101
2024,fbs,2567,SMU,R2,R1,4.60694584182266,4.395583496354491,0.211362345468169
2024,fbs,2572,Southern Miss,R2,R1,3.475909425944736,3.424628347798431,0.05128107814630489
2024,fbs,2579,South Carolina,R2,R1,4.356670427980665,4.385595910324115,-0.028925482343449715
2024,fbs,258,Virginia,R2,R1,4.622687485513756,4.624810887848923,-0.0021234023351670572
2024,fbs,259,Virginia Tech,R2,R1,4.524424438653266,4.543663137979376,-0.019238699326109554
2024,fbs,26,UCLA,R2,R1,4.619919586128213,4.616574645057667,0.00334494107054617
2024,fbs,2628,TCU,R2,R1,4.396129581316677,4.39948630558886,-0.0033567242721828094
2024,fbs,2633,Tennessee,R2,R1,3.998758558979248,3.9022665448246214,0.09649201415462638
2024,fbs,2636,UTSA,R2,R1,4.646382890904573,4.641971503300749,0.004411387603823869
2024,fbs,2638,UTEP,R2,R1,3.4283646716111993,3.4073856092144963,0.020979062396702997
2024,fbs,264,Washington,R2,R1,4.8621234558314566,4.84463279891718,0.017490656914276315
2024,fbs,2641,Texas Tech,R2,R1,4.540638337928359,4.534561144888152,0.0060771930402063745
2024,fbs,2649,Toledo,R2,R1,4.666695574929124,4.682467839417569,-0.015772264488445487
2024,fbs,265,Washington State,R2,R1,4.762305007940677,4.73013079630789,0.03217421163278722
2024,fbs,2653,Troy,R2,R1,4.582673707767008,4.556390700291719,0.02628300747528911
2024,fbs,2655,Tulane,R2,R1,4.81457208375974,4.837707902593224,-0.02313581883348448
2024,fbs,2711,Western Michigan,R2,R1,4.367556353934213,4.360829425317988,0.006726928616225258
2024,fbs,275,Wisconsin,R2,R1,4.782921126778338,4.766329875793521,0.016591250984816952
2024,fbs,2751,Wyoming,R2,R1,4.350116004097137,4.374835032976774,-0.024719028879637506
2024,fbs,276,Marshall,R2,R1,5.485063879844934,5.519073702965875,-0.03400982312094136
2024,fbs,277,West Virginia,R2,R1,4.842693914161055,4.821438628773699,0.02125528538735555
2024,fbs,278,Fresno State,R2,R1,4.590553763409895,4.606021969065606,-0.015468205655710499
2024,fbs,290,Georgia Southern,R2,R1,5.072691580806631,5.101910060262635,-0.029218479456003976
2024,fbs,295,Old Dominion,R2,R1,4.6829479474465305,4.695790605372966,-0.01284265792643513
2024,fbs,30,USC,R2,R1,4.2924658216466955,4.212244089507609,0.08022173213908612
2024,fbs,309,Louisiana,R2,R1,5.042108948717021,5.044738578162037,-0.0026296294450158797
2024,fbs,324,Coastal Carolina,R2,R1,4.647499170778756,4.629083007244512,0.018416163534244134
2024,fbs,326,Texas State,R2,R1,4.809898807520442,4.821975485734994,-0.012076678214551606
2024,fbs,328,Utah State,R2,R1,4.319845826181271,4.30513428358738,0.014711542593890847
2024,fbs,333,Alabama,R2,R1,3.570502717255569,3.621632695206047,-0.05112997795047791
2024,fbs,338,Kennesaw State,R2,R1,2.967395485388066,2.967395485388066,0.0
2024,fbs,344,Mississippi State,R2,R1,4.887699254870529,4.96172776756909,-0.07402851269856114
2024,fbs,349,Army,R2,R1,6.372780645971831,6.331549673439527,0.04123097253230412
2024,fbs,356,Illinois,R2,R1,5.315969178692442,5.189363247653905,0.12660593103853746
2024,fbs,36,Colorado State,R2,R1,4.576553851607343,4.567674334429283,0.00887951717806068
2024,fbs,38,Colorado,R2,R1,4.677646915031798,4.703880254170575,-0.026233339138777012
2024,fbs,41,UConn,R2,R1,5.97465823721657,6.021325927860734,-0.04666769064416432
2024,fbs,5,UAB,R2,R1,4.150741287683677,4.127804429875568,0.022936857808108613
2024,fbs,52,Florida State,R2,R1,7.666559546908262,7.597385926183849,0.06917362072441335
2024,fbs,55,Jacksonville State,R2,R1,4.833524487851773,4.846143430969216,-0.012618943117443493
2024,fbs,57,Florida,R2,R1,4.113616436337444,4.116064692867756,-0.0024482565303118875
2024,fbs,58,South Florida,R2,R1,4.5851663129437785,4.614648492291035,-0.02948217934725683
2024,fbs,59,Georgia Tech,R2,R1,4.536944681231695,4.5318726910075835,0.005071990224111644
2024,fbs,6,South Alabama,R2,R1,4.714478023317494,4.725440300589811,-0.010962277272316356
2024,fbs,61,Georgia,R2,R1,3.1578000682973557,3.1750751243768787,-0.017275056079522955
2024,fbs,62,Hawai'i,R2,R1,4.252801026524241,4.24053145020616,0.012269576318081121
2024,fbs,66,Iowa State,R2,R1,4.015033282816967,3.9870565781116882,0.0279767047052788
2024,fbs,68,Boise State,R2,R1,4.826702878367275,4.73651613716112,0.09018674120615522
2024,fbs,77,Northwestern,R2,R1,4.743833782489412,4.726201208321465,0.017632574167947723
2024,fbs,8,Arkansas,R2,R1,4.539326863989811,4.5426982321859946,-0.003371368196183333
2024,fbs,84,Indiana,R2,R1,5.726675796200995,5.773864233599619,-0.04718843739862422
2024,fbs,87,Notre Dame,R2,R1,3.1864426406784276,3.066519787709362,0.11992285296906546
2024,fbs,9,Arizona State,R2,R1,5.197921263618057,5.245209176650736,-0.04728791303267865
2024,fbs,96,Kentucky,R2,R1,4.953942482339539,5.006013528665731,-0.052071046326192416
2024,fbs,97,Louisville,R2,R1,4.208636374214664,4.227231414437042,-0.01859504022237779
2024,fbs,98,Western Kentucky,R2,R1,4.6143665453871625,4.6074393295673906,0.006927215819771959
2024,fbs,99,LSU,R2,R1,3.7798593931874622,3.7802211559153225,-0.00036176272786025976
2025,fbs,103,Boston College,R2,R1,5.249209406144214,5.221552497909831,0.02765690823438316
2025,fbs,113,Massachusetts,R2,R1,3.135931048509592,3.1143022996341125,0.02162874887547961
2025,fbs,12,Arizona,R2,R1,4.515127172483495,4.518205236763932,-0.0030780642804373315
2025,fbs,120,Maryland,R2,R1,4.684040578409662,4.6771805230113985,0.006860055398263398
2025,fbs,127,Michigan State,R2,R1,4.709005954816967,4.702670220479082,0.00633573433788559
2025,fbs,130,Michigan,R2,R1,4.109761437288581,4.110201677023519,-0.00044023973493789725
2025,fbs,135,Minnesota,R2,R1,4.621636639361092,4.625659512918595,-0.004022873557503637
2025,fbs,142,Missouri,R2,R1,4.374369482611424,4.3741979753810725,0.00017150723035186388
2025,fbs,145,Ole Miss,R2,R1,3.8432383041459492,3.834609757888793,0.008628546257156255
2025,fbs,150,Duke,R2,R1,4.618107753917563,4.6275955444306165,-0.009487790513053262
2025,fbs,151,East Carolina,R2,R1,4.936806724033189,4.957104707371052,-0.020297983337862924
2025,fbs,152,NC State,R2,R1,4.4814059756751154,4.488946347786241,-0.007540372111125571
2025,fbs,153,North Carolina,R2,R1,4.609996441497331,4.599702050641622,0.010294390855708713
2025,fbs,154,Wake Forest,R2,R1,4.767053794446197,4.760763087922252,0.006290706523945033
2025,fbs,158,Nebraska,R2,R1,4.601880783321216,4.606975751643963,-0.005094968322747029
2025,fbs,164,Rutgers,R2,R1,4.776791205572488,4.7680560752291425,0.00873513034334561
2025,fbs,166,New Mexico State,R2,R1,3.660735065608213,3.6595578365983434,0.001177229009869496
2025,fbs,167,New Mexico,R2,R1,6.740071891332748,6.75814293362218,-0.01807104228943146
2025,fbs,183,Syracuse,R2,R1,4.877429132842754,4.855088229810897,0.022340903031857096
2025,fbs,189,Bowling Green,R2,R1,4.030710621244023,4.017380636791488,0.013329984452535193
2025,fbs,193,Miami (OH),R2,R1,4.570985946463734,4.575374740117447,-0.00438879365371303
2025,fbs,194,Ohio State,R2,R1,2.087493590880153,2.082250020250563,0.005243570629589911
2025,fbs,195,Ohio,R2,R1,4.725012963934307,4.730388972161118,-0.00537600822681128
2025,fbs,197,Oklahoma State,R2,R1,4.443819123621974,4.425382999347095,0.018436124274879617
2025,fbs,2,Auburn,R2,R1,4.639340377198516,4.639467234264492,-0.00012685706597626023
2025,fbs,2005,Air Force,R2,R1,4.392494109351273,4.4016039484075815,-0.009109839056308466
2025,fbs,2006,Akron,R2,R1,3.7545994325089986,3.7475356403991325,0.007063792109866185
2025,fbs,201,Oklahoma,R2,R1,3.58810385473497,3.5809186259335113,0.007185228801458887
2025,fbs,202,Tulsa,R2,R1,4.367424365951924,4.380501422438464,-0.013077056486540783
2025,fbs,2026,App State,R2,R1,4.227324892396972,4.218652126918153,0.008672765478818789
2025,fbs,2032,Arkansas State,R2,R1,4.672923543692766,4.6657573514708135,0.007166192221952805
2025,fbs,204,Oregon State,R2,R1,4.616311156924829,4.598329870030232,0.01798128689459677
2025,fbs,2050,Ball State,R2,R1,3.483249659436729,3.4744629676117595,0.008786691824969495
2025,fbs,2084,Buffalo,R2,R1,4.570219190573066,4.547291368467522,0.022927822105543783
2025,fbs,21,San Diego State,R2,R1,6.0676477455636,6.096966584721339,-0.029318839157738807
2025,fbs,2116,UCF,R2,R1,4.685202996796863,4.683402487315874,0.0018005094809891986
2025,fbs,2117,Central Michigan,R2,R1,4.811678879643468,4.83081859277669,-0.019139713133221825
2025,fbs,213,Penn State,R2,R1,4.4568304043008276,4.471603955461367,-0.014773551160539355
2025,fbs,2132,Cincinnati,R2,R1,4.584841897639088,4.586376364999206,-0.0015344673601180858
2025,fbs,218,Temple,R2,R1,4.765970582647422,4.776278567454901,-0.010307984807479187
2025,fbs,2199,Eastern Michigan,R2,R1,3.9577928315348014,3.946957328604561,0.01083550293024027
2025,fbs,221,Pittsburgh,R2,R1,4.473503667652426,4.48164327652962,-0.008139608877193893
2025,fbs,2226,Florida Atlantic,R2,R1,4.25221276771994,4.252223459684479,-1.0691964538622756e-05
2025,fbs,2229,Florida International,R2,R1,4.622846113055952,4.629339008177584,-0.006492895121631648
2025,fbs,2247,Georgia State,R2,R1,4.198796797225795,4.1666168608692296,0.0321799363565658
2025,fbs,228,Clemson,R2,R1,5.45170099144948,5.4869138754504245,-0.03521288400094491
2025,fbs,2294,Iowa,R2,R1,3.817791247859467,3.809651999775295,0.008139248084171768
2025,fbs,23,San José State,R2,R1,4.028737435476167,4.012631453737234,0.016105981738932407
2025,fbs,2305,Kansas,R2,R1,4.712562963237744,4.71053181673109,0.0020311465066535916
2025,fbs,2306,Kansas State,R2,R1,4.589663079715244,4.586738983082388,0.002924096632855644
2025,fbs,2309,Kent State,R2,R1,4.926109304465745,4.960224009626286,-0.03411470516054038
2025,fbs,2335,Liberty,R2,R1,4.550851049168571,4.544237333856048,0.006613715312523638
2025,fbs,2348,Louisiana Tech,R2,R1,4.992711713349789,5.012402055467335,-0.0196903421175465
2025,fbs,235,Memphis,R2,R1,4.713865206996614,4.717512375469815,-0.0036471684732015675
2025,fbs,238,Vanderbilt,R2,R1,4.293262685259502,4.294438445926833,-0.0011757606673308274
2025,fbs,239,Baylor,R2,R1,5.167246642959135,5.146433672692586,0.020812970266549158
2025,fbs,2390,Miami,R2,R1,3.7842283929358533,3.8009998817390716,-0.016771488803218215
2025,fbs,2393,Middle Tennessee,R2,R1,3.3619752360743558,3.379351499800077,-0.01737626372572132
2025,fbs,24,Stanford,R2,R1,4.571369455194983,4.570997754807412,0.00037170038757050605
2025,fbs,242,Rice,R2,R1,4.156854110073059,4.156393077373398,0.0004610326996612457
2025,fbs,2426,Navy,R2,R1,4.777899744693406,4.741773585971423,0.03612615872198344
2025,fbs,2429,Charlotte,R2,R1,3.5003137835920164,3.480900116171273,0.01941366742074324
2025,fbs,2433,UL Monroe,R2,R1,3.9595377803420235,3.932883325250748,0.02665445509127551
2025,fbs,2439,UNLV,R2,R1,4.7282647757243925,4.7302591422435984,-0.0019943665192059257
2025,fbs,2440,Nevada,R2,R1,3.8526927067915206,3.848313048650885,0.004379658140635456
2025,fbs,245,Texas A&M,R2,R1,3.6130225099062137,3.6216739740440267,-0.008651464137813036
2025,fbs,2459,Northern Illinois,R2,R1,3.942972285701781,3.941603539762868,0.0013687459389131185
2025,fbs,248,Houston,R2,R1,4.503806659825578,4.524597822450027,-0.020791162624449022
2025,fbs,2483,Oregon,R2,R1,2.6608781479627868,2.643275633300487,0.017602514662299562
2025,fbs,249,North Texas,R2,R1,7.326994165961369,7.369428055167119,-0.042433889205749864
2025,fbs,25,California,R2,R1,4.807321571498646,4.815808529217593,-0.008486957718947252
2025,fbs,2509,Purdue,R2,R1,4.5521310958784635,4.557206309724729,-0.005075213846265747
2025,fbs,251,Texas,R2,R1,3.7395159681581256,3.7424519859299576,-0.0029360177718320557
2025,fbs,252,BYU,R2,R1,4.094080876181368,4.12449459260888,-0.03041371642751134
2025,fbs,2534,Sam Houston,R2,R1,5.863484041884022,5.8134648463884835,0.05001919549553868
2025,fbs,254,Utah,R2,R1,5.034411364433506,5.0416970813670225,-0.0072857169335165395
2025,fbs,256,James Madison,R2,R1,5.34773359272229,5.35913087399552,-0.011397281273230142
2025,fbs,2567,SMU,R2,R1,4.240547637001976,4.24469457558505,-0.004146938583073911
2025,fbs,2572,Southern Miss,R2,R1,5.441161119629954,5.45039779914775,-0.009236679517796276
2025,fbs,2579,South Carolina,R2,R1,5.5867279745268785,5.563367661852306,0.023360312674572725
2025,fbs,258,Virginia,R2,R1,4.887543382234422,4.898484763652941,-0.010941381418518858
2025,fbs,259,Virginia Tech,R2,R1,4.913631313934741,4.904434082946286,0.009197230988455374
2025,fbs,26,UCLA,R2,R1,4.692351921751629,4.688504696077108,0.0038472256745212263
2025,fbs,2623,Missouri State,R2,R1,4.765918792499268,4.765918792499268,0.0
2025,fbs,2628,TCU,R2,R1,4.196232688535792,4.199233163920063,-0.003000475384270729
2025,fbs,2633,Tennessee,R2,R1,4.419028361967507,4.411295769090409,0.007732592877097488
2025,fbs,2636,UTSA,R2,R1,4.684067255099365,4.685002489572208,-0.0009352344728430495
2025,fbs,2638,UTEP,R2,R1,3.822734739989289,3.795460113404202,0.02727462658508717
2025,fbs,264,Washington,R2,R1,4.423280760067393,4.442576884012482,-0.019296123945088617
2025,fbs,2641,Texas Tech,R2,R1,4.631267199983602,4.668365201017716,-0.03709800103411354
2025,fbs,2649,Toledo,R2,R1,4.790786189823267,4.799699733248377,-0.008913543425109971
2025,fbs,265,Washington State,R2,R1,4.906599944235334,4.918206906059645,-0.011606961824310424
2025,fbs,2653,Troy,R2,R1,4.745266092423401,4.727597295413519,0.017668797009882553
2025,fbs,2655,Tulane,R2,R1,4.892766310205628,4.900426721082413,-0.007660410876784596
2025,fbs,2711,Western Michigan,R2,R1,5.100465411843183,5.112897723561809,-0.012432311718625577
2025,fbs,275,Wisconsin,R2,R1,4.773584585056402,4.76684285778202,0.006741727274381937
2025,fbs,2751,Wyoming,R2,R1,4.275383989180286,4.265612538642221,0.009771450538065274
2025,fbs,276,Marshall,R2,R1,4.500393391097557,4.4955570373125,0.004836353785057312
2025,fbs,277,West Virginia,R2,R1,4.873472859664747,4.869284389943402,0.004188469721344568
2025,fbs,278,Fresno State,R2,R1,4.710000678298445,4.711957104202791,-0.001956425904346304
2025,fbs,290,Georgia Southern,R2,R1,4.663682708371128,4.654010069299575,0.009672639071552247
2025,fbs,295,Old Dominion,R2,R1,5.611532041109098,5.614448177046796,-0.0029161359376983498
2025,fbs,30,USC,R2,R1,3.8668857730731774,3.86773854855009,-0.0008527754769125373
2025,fbs,309,Louisiana,R2,R1,4.414513327450107,4.428032124444136,-0.01351879699402847
2025,fbs,324,Coastal Carolina,R2,R1,4.352736951733883,4.350366219714697,0.002370732019185695
2025,fbs,326,Texas State,R2,R1,4.682176978396642,4.685471082370798,-0.0032941039741558598
2025,fbs,328,Utah State,R2,R1,4.975932442557086,4.9945307993439165,-0.018598356786830195
2025,fbs,333,Alabama,R2,R1,3.4614405827346766,3.460106044939343,0.0013345377953335458
2025,fbs,338,Kennesaw State,R2,R1,6.902011259241646,6.9404944761552585,-0.03848321691361267
2025,fbs,344,Mississippi State,R2,R1,4.712559544700733,4.71045199451786,0.002107550182873119
2025,fbs,349,Army,R2,R1,4.840055965599854,4.825956661982232,0.014099303617621572
2025,fbs,356,Illinois,R2,R1,4.155237459659741,4.160310762311247,-0.005073302651505962
2025,fbs,36,Colorado State,R2,R1,4.140235977373507,4.121323643537274,0.018912333836232698
2025,fbs,38,Colorado,R2,R1,5.099738219045411,5.091634561306615,0.008103657738795178
2025,fbs,41,UConn,R2,R1,4.769603234065421,4.77752937169009,-0.007926137624668428
2025,fbs,48,Delaware,R2,R1,4.622356484270291,4.622356484270291,0.0
2025,fbs,5,UAB,R2,R1,4.110779180856081,4.115539248755974,-0.004760067899892917
2025,fbs,52,Florida State,R2,R1,4.658887239926017,4.659012692552902,-0.00012545262688501424
2025,fbs,55,Jacksonville State,R2,R1,4.697952280649627,4.704244199791153,-0.006291919141525604
2025,fbs,57,Florida,R2,R1,4.937087363110738,4.92379049040872,0.013296872702017737
2025,fbs,58,South Florida,R2,R1,5.900408936357473,5.927618989817571,-0.02721005346009786
2025,fbs,59,Georgia Tech,R2,R1,4.395795232399995,4.400608068009732,-0.0048128356097372205
2025,fbs,6,South Alabama,R2,R1,4.25391843743888,4.243722036879838,0.010196400559042473
2025,fbs,61,Georgia,R2,R1,2.945782995815195,2.94429437707211,0.001488618743084924
2025,fbs,62,Hawai'i,R2,R1,5.377511564474942,5.402783876617885,-0.025272312142943676
2025,fbs,66,Iowa State,R2,R1,4.4440694231025715,4.452396181307971,-0.008326758205399187
2025,fbs,68,Boise State,R2,R1,4.779089524285922,4.766975262196732,0.012114262089189864
2025,fbs,77,Northwestern,R2,R1,5.011547306157942,5.030082451584136,-0.018535145426193722
2025,fbs,8,Arkansas,R2,R1,4.847975411221761,4.836637834580784,0.011337576640976899
2025,fbs,84,Indiana,R2,R1,5.345591535228593,5.342351584254542,0.0032399509740503873
2025,fbs,87,Notre Dame,R2,R1,2.9824181408935426,2.9723720795182174,0.010046061375325266
2025,fbs,9,Arizona State,R2,R1,4.529077011171006,4.521688892246593,0.007388118924413156
2025,fbs,96,Kentucky,R2,R1,4.668567842682139,4.668572538346069,-4.695663930576188e-06
2025,fbs,97,Louisville,R2,R1,4.267479501143358,4.268583814768397,-0.001104313625039488
2025,fbs,98,Western Kentucky,R2,R1,4.818418223224457,4.825486481653265,-0.007068258428808427
2025,fbs,99,LSU,R2,R1,4.793387113499329,4.779551788109582,0.01383532538974741
